District Code	Mean Scale Score	Percentage Advanced	Percentage Proficient	Percentage Basic	Percentage Below Basic	Percentage Far Below Basic
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	380.5	32	37	26	5	0
68023	418.1	58	32	5	5	0
68023	336.6	7	36	29	7	21
68023	419.7	57	21	7	7	7
68023	383.1	42	42	17	0	0
68023	419.9	73	18	9	0	0
68023	392.9	20	67	13	0	0
68023	389.8	50	44	6	0	0
68023	436.5	50	38	13	0	0
68023	361.4	27	27	36	0	9
68023	392.3	36	55	9	0	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	372.1	34	34	27	5	0
68023	408.2	39	41	18	2	0
68023	367.2	29	29	41	2	0
68023	442.9	65	25	8	2	0
68023	373.5	38	33	17	6	6
68023	394.1	48	25	17	8	2
68023	360.2	17	37	33	9	4
68023	359.3	20	37	35	4	4
68023	387.5	35	33	13	15	4
68023	365.5	35	23	30	10	3
68023	377.5	30	38	20	8	5
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	334.3	12	30	30	16	12
68023	367.3	29	30	21	15	5
68023	326.1	9	24	34	19	13
68023	382.7	34	31	20	12	3
68023	357.5	24	32	30	9	5
68023	373.9	33	31	23	12	1
68023	335.0	6	31	38	14	10
68023	343.6	13	32	36	12	8
68023	363.3	21	32	25	17	5
68023	348.8	14	34	38	10	3
68023	352.4	18	30	28	20	4
68023	364.4	18	43	40	0	0
68023	375.9	18	48	30	5	0
68023	370.6	27	37	27	7	3
68023	397.9	40	40	13	7	0
68023	388.5	40	40	20	0	0
68023	340.1	13	17	47	23	0
68023	340.1	13	17	47	23	0
68023	297.9	8	12	28	38	13
68023	306.8	9	23	15	41	12
68023	322.2	12	23	30	29	6
68023	310.6	13	13	23	35	16
68023	325.8	18	22	24	29	7
68023	330.5	11	31	29	20	9
68023	334.8	16	28	20	28	8
68023	*	*	*	*	*	*
68023	35.5	0	0	0	0	0
68023	34.1	0	0	0	0	0
68023	32.7	0	0	0	0	0
68023	34.3	0	0	0	0	0
68023	32.8	0	0	0	0	0
68023	37.2	0	0	0	0	0
68023	35.9	0	0	0	0	0
68023	36.9	0	0	0	0	0
68023	34.5	0	0	0	0	0
68023	350.0	15	38	31	8	8
68023	366.5	31	38	0	31	0
68023	339.1	18	18	45	18	0
68023	381.5	36	27	27	9	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	356.7	23	31	31	15	0
68023	352.3	31	15	31	15	8
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	348.3	19	27	38	8	8
68023	376.4	30	35	24	5	5
68023	343.5	11	33	36	14	6
68023	397.5	44	28	21	6	1
68023	379.9	45	31	14	7	3
68023	395.4	52	27	11	8	2
68023	364.1	22	39	29	7	4
68023	363.3	22	37	34	4	4
68023	376.6	24	38	21	13	5
68023	366.6	20	46	28	5	2
68023	374.3	26	37	24	13	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	271.5	10	0	0	60	30
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	323.2	15	23	23	15	23
68023	345.1	42	0	25	33	0
68023	362.7	27	27	18	27	0
68023	309.5	10	10	20	50	10
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	357.8	21	39	24	9	8
68023	380.4	31	39	12	14	4
68023	361.0	27	34	25	10	3
68023	416.0	53	24	16	5	2
68023	382.1	38	35	23	4	1
68023	383.9	40	24	27	9	0
68023	369.3	19	46	25	5	4
68023	373.6	27	49	18	4	2
68023	394.8	32	41	16	10	2
68023	368.7	35	34	24	6	1
68023	369.5	25	39	20	15	2
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	401.4	59	29	6	6	0
68023	423.6	76	12	0	12	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	377.5	46	15	31	8	0
68023	400.1	23	31	23	23	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	403.8	53	34	10	1	1
68023	455.5	70	24	4	0	1
68023	373.3	28	42	18	8	3
68023	470.9	74	23	1	2	0
68023	392.0	53	29	12	1	5
68023	425.3	69	21	6	2	2
68023	401.2	46	34	13	4	3
68023	393.5	51	30	9	7	3
68023	463.1	62	25	8	4	1
68023	389.8	44	49	4	4	0
68023	423.2	52	35	10	2	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	393.2	43	42	11	2	2
68023	424.7	61	29	7	3	1
68023	378.8	32	39	20	8	1
68023	449.1	66	21	10	3	0
68023	403.3	63	26	9	2	0
68023	419.9	65	24	8	3	0
68023	388.1	29	47	19	3	1
68023	385.3	40	40	16	3	1
68023	434.8	51	34	10	5	0
68023	387.5	42	40	15	2	0
68023	406.3	41	38	16	5	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	358.9	23	36	25	10	6
68023	386.5	37	33	18	10	3
68023	350.0	18	34	29	14	5
68023	407.7	47	29	15	8	1
68023	372.7	36	34	22	6	3
68023	385.3	42	27	19	10	1
68023	361.9	18	39	29	8	5
68023	365.8	26	37	27	5	4
68023	389.1	30	37	21	10	3
68023	367.1	26	42	25	5	2
68023	370.2	25	35	26	12	2
68023	378.9	21	71	7	0	0
68023	379.1	21	57	14	7	0
68023	365.7	38	8	46	8	0
68023	363.5	15	31	46	8	0
68023	370.5	15	62	23	0	0
68023	322.8	0	31	54	8	8
68023	322.8	0	31	54	8	8
68023	309.4	2	24	31	41	2
68023	304.1	15	15	18	41	11
68023	332.2	13	25	27	27	9
68023	313.3	7	28	23	31	11
68023	337.0	13	36	23	26	1
68023	349.7	29	23	25	20	4
68023	355.1	27	27	29	15	3
68023	37.4	0	0	0	0	0
68023	35.2	0	0	0	0	0
68023	37.5	0	0	0	0	0
68023	33.2	0	0	0	0	0
68023	34.3	0	0	0	0	0
68023	31.9	0	0	0	0	0
68023	33.4	0	0	0	0	0
68023	32.1	0	0	0	0	0
68023	*	*	*	*	*	*
68023	34.8	0	0	0	0	0
68023	383.8	25	50	17	8	0
68023	421.5	42	42	17	0	0
68023	356.6	13	38	44	6	0
68023	441.4	63	38	0	0	0
68023	392.7	58	25	0	17	0
68023	436.3	75	8	0	17	0
68023	369.1	35	6	59	0	0
68023	357.5	24	29	35	6	6
68023	400.7	44	13	38	6	0
68023	375.6	29	48	24	0	0
68023	392.7	45	27	23	5	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	393.4	44	34	14	4	3
68023	427.2	60	24	10	4	2
68023	382.5	36	36	19	6	2
68023	443.1	61	24	12	3	0
68023	399.9	57	25	14	3	1
68023	411.9	56	26	13	4	1
68023	399.2	38	41	19	2	0
68023	393.2	49	33	15	2	0
68023	431.9	49	34	11	5	1
68023	386.7	43	38	17	2	0
68023	400.0	39	36	17	6	1
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	353.9	28	44	11	11	6
68023	309.2	0	36	18	45	0
68023	*	*	*	*	*	*
68023	373.6	32	23	27	14	5
68023	347.6	26	26	30	15	4
68023	362.9	20	48	20	8	4
68023	360.0	24	32	16	20	8
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	375.2	26	45	18	8	3
68023	415.5	55	28	9	5	3
68023	362.1	20	44	23	11	2
68023	426.2	55	30	11	3	1
68023	391.3	48	28	21	3	1
68023	412.4	59	22	12	5	1
68023	373.3	24	39	25	8	3
68023	367.8	30	32	29	5	4
68023	414.9	42	34	16	7	1
68023	377.2	32	42	18	5	3
68023	398.7	37	40	12	8	3
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	399.9	46	38	0	15	0
68023	352.9	31	31	23	15	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	387.6	35	43	16	3	4
68023	427.2	66	21	8	2	3
68023	348.4	23	30	22	17	8
68023	389.3	38	27	23	10	3
68023	370.1	33	38	17	10	2
68023	373.6	41	20	27	10	3
68023	375.2	27	45	15	5	8
68023	361.9	28	38	20	5	8
68023	378.4	27	38	13	15	7
68023	368.9	33	40	22	2	3
68023	393.2	39	35	12	12	2
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	376.7	34	36	18	6	6
68023	408.1	46	34	13	6	1
68023	369.5	32	31	26	7	4
68023	432.8	57	30	9	4	0
68023	378.4	40	35	19	5	1
68023	381.1	41	29	16	13	1
68023	381.5	21	54	19	4	1
68023	382.5	35	45	18	1	1
68023	406.8	33	49	11	7	1
68023	370.7	30	40	22	7	1
68023	378.4	24	43	22	10	1
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	365.2	28	33	28	11	0
68023	348.2	33	17	33	17	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	369.2	25	43	22	5	4
68023	404.1	46	34	13	8	0
68023	360.4	21	37	24	13	4
68023	426.2	57	21	16	5	1
68023	390.6	49	24	20	5	2
68023	397.6	53	16	18	11	2
68023	344.3	7	34	41	10	7
68023	360.4	23	37	33	2	5
68023	388.4	32	37	20	6	6
68023	363.2	25	39	31	6	0
68023	365.8	23	36	25	15	1
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	35.8	0	0	0	0	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	32.6	0	0	0	0	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	359.8	22	38	27	5	7
68023	381.6	35	37	14	7	7
68023	364.9	24	40	28	3	5
68023	425.3	63	24	10	2	2
68023	397.0	50	31	18	2	0
68023	426.3	60	29	11	0	0
68023	355.4	17	36	28	10	9
68023	368.3	24	41	22	12	0
68023	394.8	35	28	23	13	0
68023	369.0	38	25	28	8	2
68023	364.2	21	34	23	19	3
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	327.7	15	23	31	31	0
68023	356.5	15	23	54	0	8
68023	304.2	0	18	36	45	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	314.5	8	18	30	28	16
68023	340.7	20	20	33	16	11
68023	320.1	5	19	40	28	9
68023	348.5	19	24	29	28	0
68023	361.5	24	35	32	10	0
68023	370.5	32	27	22	19	0
68023	334.0	8	24	42	18	8
68023	352.3	20	27	43	4	6
68023	349.1	18	29	24	22	8
68023	354.7	26	25	41	5	3
68023	344.1	15	28	28	22	7
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	362.2	33	33	20	13	0
68023	383.3	27	27	33	13	0
68023	345.8	12	41	29	18	0
68023	364.7	41	12	35	12	0
68023	360.7	30	28	26	9	6
68023	391.1	40	33	13	12	2
68023	362.4	26	26	36	8	4
68023	422.6	49	38	11	2	0
68023	394.3	53	28	16	2	2
68023	402.6	50	28	17	5	0
68023	392.9	34	41	20	2	4
68023	377.2	35	36	24	2	4
68023	405.1	38	35	18	7	2
68023	361.4	30	25	33	12	0
68023	370.6	32	29	19	17	3
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	341.3	19	28	30	6	19
68023	359.1	26	30	17	22	6
68023	352.9	15	40	29	12	4
68023	406.5	47	26	21	6	0
68023	348.5	18	36	26	10	10
68023	390.4	36	30	20	14	0
68023	354.2	11	42	32	8	8
68023	349.1	18	28	33	21	0
68023	358.9	19	23	33	21	5
68023	369.8	27	45	22	2	4
68023	376.5	33	29	20	14	4
68023	264.4	0	0	30	60	10
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	344.9	33	17	17	33	0
68023	353.8	8	42	42	8	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	359.0	40	0	40	20	0
68023	389.8	40	33	0	27	0
68023	350.9	15	39	27	6	13
68023	375.6	34	29	23	11	3
68023	342.5	13	37	25	15	10
68023	373.0	29	35	26	5	5
68023	367.8	34	36	17	13	0
68023	351.8	25	23	35	17	0
68023	356.0	14	44	36	3	3
68023	363.4	20	49	24	2	5
68023	371.4	20	37	33	7	3
68023	363.4	22	43	28	5	2
68023	345.9	11	37	24	23	5
68023	252.8	0	0	17	67	17
68023	252.6	0	0	21	50	29
68023	281.7	0	0	36	36	27
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	35.3	0	0	0	0	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	30.9	0	0	0	0	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	377.3	34	34	20	5	6
68023	395.9	44	27	16	8	6
68023	352.3	22	29	31	12	6
68023	424.6	51	33	12	4	0
68023	395.2	52	28	17	3	0
68023	428.9	63	17	17	3	0
68023	384.6	29	41	17	8	4
68023	379.6	36	41	15	4	4
68023	408.9	38	35	21	4	3
68023	392.7	49	37	14	0	0
68023	408.9	45	33	15	7	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	337.5	17	23	34	18	7
68023	372.4	26	41	12	20	1
68023	328.3	10	21	39	22	8
68023	412.8	45	34	17	2	1
68023	386.4	52	22	18	8	0
68023	403.6	50	32	14	4	0
68023	360.0	16	42	28	7	7
68023	371.3	26	44	19	8	3
68023	438.5	56	29	9	3	2
68023	373.8	28	50	18	1	2
68023	401.5	43	37	15	4	1
68023	315.5	0	50	17	25	8
68023	346.6	0	75	0	17	8
68023	313.4	9	27	36	18	9
68023	324.4	25	17	17	17	25
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	370.9	41	34	17	7	0
68023	387.6	31	45	14	10	0
68023	404.7	43	30	16	11	0
68023	373.4	38	30	24	5	3
68023	356.2	20	36	32	5	8
68023	387.8	38	26	24	12	0
68023	343.4	16	26	30	21	7
68023	391.7	37	36	7	18	3
68023	360.2	32	28	23	6	11
68023	369.8	34	25	24	15	3
68023	350.2	17	29	32	18	5
68023	362.7	26	36	26	9	3
68023	357.1	20	29	29	20	3
68023	347.5	13	31	46	8	2
68023	339.8	10	29	34	23	3
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	359.7	19	42	23	12	4
68023	374.0	29	28	28	14	1
68023	360.7	22	39	22	9	8
68023	422.0	51	30	9	9	0
68023	395.6	46	33	16	3	2
68023	427.8	61	31	7	2	0
68023	350.5	7	44	31	9	9
68023	373.4	34	39	18	6	3
68023	412.3	42	37	13	6	1
68023	365.9	32	28	33	2	4
68023	372.9	30	26	30	9	5
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	337.3	13	32	26	15	13
68023	359.4	25	27	24	20	4
68023	347.4	19	28	28	15	9
68023	405.8	44	30	11	12	2
68023	357.5	22	34	31	8	6
68023	365.0	32	30	19	19	1
68023	328.2	6	26	40	13	14
68023	343.2	14	34	31	11	11
68023	350.6	14	36	23	17	10
68023	350.2	12	41	29	15	2
68023	351.3	14	39	21	25	1
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	318.9	6	17	33	44	0
68023	305.1	0	26	32	37	5
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	339.8	11	33	39	15	2
68023	362.6	22	33	28	17	0
68023	343.1	16	35	24	20	4
68023	394.6	35	41	20	4	0
68023	352.0	20	33	35	5	7
68023	368.9	33	25	33	9	0
68023	346.4	12	31	40	17	0
68023	342.0	17	21	46	12	4
68023	342.1	13	25	29	23	10
68023	341.1	17	21	35	19	8
68023	342.1	21	17	38	17	8
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	327.2	18	9	36	36	0
68023	357.8	9	45	45	0	0
68023	324.3	9	18	36	36	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	335.8	7	29	50	14	0
68023	361.4	21	43	36	0	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	337.1	9	39	25	13	13
68023	365.1	24	30	20	18	8
68023	351.5	27	23	28	17	5
68023	410.1	41	30	18	10	2
68023	363.4	28	41	21	9	2
68023	381.2	47	25	15	13	0
68023	337.7	9	26	42	14	9
68023	356.8	22	29	41	3	6
68023	382.0	24	36	26	14	0
68023	354.9	18	37	29	14	1
68023	341.5	8	36	31	23	2
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	336.2	17	21	37	9	15
68023	344.1	22	24	26	21	7
68023	325.1	5	29	37	16	13
68023	391.3	40	32	15	9	3
68023	360.6	24	36	20	17	4
68023	351.6	23	26	28	19	4
68023	323.5	4	26	41	9	20
68023	346.9	18	34	24	13	10
68023	358.4	23	28	22	22	6
68023	363.5	27	37	24	10	2
68023	385.3	38	22	24	12	5
68023	291.3	17	8	25	25	25
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	322.5	0	41	29	29	0
68023	315.0	12	24	24	41	0
68023	379.4	33	33	33	0	0
68023	435.7	50	33	17	0	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	340.9	17	30	28	17	9
68023	364.4	22	43	17	13	6
68023	332.1	15	26	27	18	15
68023	402.7	44	23	18	15	2
68023	362.1	31	31	24	6	7
68023	381.3	36	32	21	11	0
68023	318.6	3	28	32	20	18
68023	348.3	18	30	28	9	14
68023	359.5	21	28	22	18	11
68023	357.2	15	42	33	9	1
68023	359.2	24	28	25	19	3
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	436.7	64	21	14	0	0
68023	381.3	36	57	7	0	0
68023	343.5	26	16	26	32	0
68023	356.1	26	5	32	37	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	330.2	14	22	28	24	11
68023	394.6	43	28	14	9	6
68023	322.5	5	24	40	16	15
68023	389.3	37	27	24	10	1
68023	352.9	25	27	28	10	9
68023	378.9	38	25	25	12	1
68023	338.7	10	31	35	14	9
68023	338.4	11	29	39	13	9
68023	373.0	23	33	28	15	1
68023	350.8	17	34	36	12	1
68023	363.1	17	43	23	15	1
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	286.1	8	8	25	42	17
68023	314.2	18	12	24	41	6
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	443.7	61	30	8	2	0
68023	366.3	42	23	26	10	0
68023	370.2	31	31	24	14	0
68023	420.0	44	35	16	5	0
68023	*	*	*	*	*	*
68023	*	*	*	*	*	*
68023	337.3	13	29	32	16	9
68023	353.5	20	36	27	15	2
68023	316.7	5	25	32	22	17
68023	348.1	20	28	21	25	7
68023	348.6	20	38	29	5	9
