District Code	Mean Scale Score	Percentage Advanced	Percentage Proficient	Percentage Basic	Percentage Below Basic	Percentage Far Below Basic
68031	323.6	20	20	10	20	30
68031	*	*	*	*	*	*
68031	379.3	44	27	17	8	4
68031	298.8	0	14	33	42	12
68031	396.4	37	38	20	5	0
68031	388.0	45	31	17	2	3
68031	318.4	7	15	38	29	10
68031	392.8	45	33	15	3	4
68031	258.6	0	0	0	62	38
68031	360.7	27	21	28	19	6
68031	383.4	46	34	15	3	3
68031	355.9	18	33	28	17	3
68031	320.2	1	24	44	19	11
68031	351.8	15	34	27	17	7
68031	399.2	38	38	19	5	0
68031	375.9	36	40	18	5	1
68031	375.3	35	38	24	3	0
68031	387.3	43	28	14	6	9
68031	313.5	0	13	47	27	13
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	418.4	60	27	13	0	0
68031	406.5	67	33	0	0	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	376.9	25	42	33	0	0
68031	394.1	42	33	25	0	0
68031	375.5	13	73	7	7	0
68031	350.6	7	47	33	13	0
68031	427.3	64	18	0	9	9
68031	*	*	*	*	*	*
68031	369.3	45	18	9	9	18
68031	369.4	36	27	18	0	18
68031	*	*	*	*	*	*
68031	321.5	0	18	55	27	0
68031	*	*	*	*	*	*
68031	386.1	42	42	5	0	11
68031	*	*	*	*	*	*
68031	374.9	27	55	9	0	9
68031	350.1	9	36	45	9	0
68031	*	*	*	*	*	*
68031	358.2	25	45	15	10	5
68031	*	*	*	*	*	*
68031	349.1	0	50	45	5	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	358.3	20	30	35	5	10
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	351.5	22	33	28	11	6
68031	386.4	47	24	18	6	6
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	366.2	19	52	22	4	4
68031	355.6	8	67	17	8	0
68031	*	*	*	*	*	*
68031	330.2	15	15	23	31	15
68031	*	*	*	*	*	*
68031	351.8	15	30	37	15	4
68031	338.5	10	15	50	25	0
68031	*	*	*	*	*	*
68031	358.3	20	30	35	5	10
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	321.7	0	31	23	38	8
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	353.6	27	27	36	9	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	505.2	100	0	0	0	0
68031	*	*	*	*	*	*
68031	455.7	83	8	8	0	0
68031	*	*	*	*	*	*
68031	424.3	67	25	8	0	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	381.9	33	33	7	20	7
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	406.6	50	33	8	0	8
68031	426.9	64	36	0	0	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	401.6	58	33	0	8	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	406.6	50	33	8	0	8
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	370.1	20	33	27	7	13
68031	395.2	36	36	18	9	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	403.3	41	29	22	7	0
68031	374.6	34	37	15	15	0
68031	340.2	14	31	31	10	14
68031	401.1	45	28	17	7	3
68031	411.4	51	32	15	2	0
68031	400.4	61	29	2	7	0
68031	378.2	38	38	22	3	0
68031	382.7	36	42	21	0	0
68031	385.8	21	45	24	9	0
68031	376.3	38	29	26	6	0
68031	368.4	26	32	29	9	3
68031	358.4	17	36	33	12	2
68031	383.4	28	58	14	0	0
68031	*	*	*	*	*	*
68031	375.2	23	41	23	14	0
68031	357.4	25	36	19	6	14
68031	367.9	31	36	19	8	6
68031	314.1	0	29	36	21	14
68031	412.0	67	11	8	6	8
68031	383.7	46	39	11	0	4
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	375.5	29	29	29	12	0
68031	326.4	4	23	46	23	4
68031	389.1	49	29	16	0	7
68031	352.3	21	26	39	11	4
68031	305.1	0	24	28	36	12
68031	328.5	4	21	46	29	0
68031	*	*	*	*	*	*
68031	337.1	3	39	39	16	3
68031	354.7	26	23	30	9	12
68031	377.5	27	47	20	5	0
68031	363.6	18	53	24	6	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	351.3	9	45	36	0	9
68031	353.3	9	45	36	9	0
68031	369.2	18	55	27	0	0
68031	*	*	*	*	*	*
68031	312.4	5	15	25	45	10
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	383.7	39	32	23	2	5
68031	366.7	30	35	24	7	4
68031	341.2	21	17	17	38	7
68031	309.9	0	27	33	20	20
68031	342.0	12	24	39	25	0
68031	333.3	9	28	32	25	7
68031	358.8	14	50	29	4	4
68031	*	*	*	*	*	*
68031	354.7	26	23	30	9	12
68031	360.8	23	41	26	7	3
68031	*	*	*	*	*	*
68031	353.3	9	45	36	9	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	396.2	41	42	13	1	3
68031	430.2	62	23	13	3	0
68031	463.0	68	24	7	1	0
68031	395.2	49	30	17	3	1
68031	417.2	73	17	9	1	0
68031	434.9	66	20	9	5	0
68031	421.3	44	34	17	5	0
68031	389.5	47	37	13	3	1
68031	421.3	58	31	9	1	1
68031	396.7	58	26	11	5	1
68031	386.1	37	34	19	9	1
68031	384.6	34	34	19	12	1
68031	*	*	*	*	*	*
68031	404.4	56	29	9	5	1
68031	399.2	56	26	9	6	3
68031	384.6	23	44	26	6	0
68031	398.5	54	30	10	2	3
68031	321.1	0	23	48	23	7
68031	*	*	*	*	*	*
68031	448.2	72	15	6	3	3
68031	391.2	55	31	9	3	2
68031	399.2	32	57	11	0	0
68031	467.5	80	7	13	0	0
68031	*	*	*	*	*	*
68031	333.7	7	36	30	19	9
68031	394.6	54	29	9	4	4
68031	*	*	*	*	*	*
68031	401.6	52	27	10	5	6
68031	417.3	67	20	7	4	3
68031	391.9	61	18	8	4	8
68031	291.3	0	10	31	34	24
68031	391.2	41	29	19	8	3
68031	334.0	9	24	43	21	3
68031	379.6	41	38	15	2	5
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	385.1	42	41	13	4	0
68031	374.2	38	36	15	8	3
68031	394.4	35	38	21	7	0
68031	*	*	*	*	*	*
68031	391.7	50	28	16	3	3
68031	298.3	0	16	32	40	12
68031	394.9	47	33	13	3	4
68031	318.3	6	15	44	26	9
68031	*	*	*	*	*	*
68031	383.2	47	25	15	9	4
68031	376.5	35	39	23	3	0
68031	323.6	20	20	10	20	30
68031	395.7	49	27	10	6	8
68031	398.0	37	37	20	6	0
68031	376.5	35	39	23	3	0
68031	352.3	14	36	27	16	7
68031	361.3	27	19	31	16	6
68031	320.2	2	21	45	23	9
68031	388.7	51	32	12	3	3
68031	363.8	21	37	25	13	3
68031	*	*	*	*	*	*
68031	381.7	41	40	14	5	1
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	365.9	27	27	36	9	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	373.4	27	45	18	9	0
68031	*	*	*	*	*	*
68031	382.2	36	36	18	9	0
68031	*	*	*	*	*	*
68031	334.2	13	25	38	13	13
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	403.3	42	33	17	8	0
68031	370.5	28	53	8	11	0
68031	356.3	30	36	15	6	12
68031	398.5	41	38	6	13	3
68031	411.5	54	26	15	5	0
68031	400.4	67	23	8	3	0
68031	380.2	34	49	10	5	2
68031	394.0	27	44	22	7	0
68031	399.0	51	32	15	0	2
68031	356.1	11	50	22	14	3
68031	369.7	25	50	19	6	0
68031	378.6	26	50	17	7	0
68031	353.5	19	29	26	26	0
68031	322.3	0	35	35	15	15
68031	402.3	53	28	7	5	7
68031	345.9	9	39	30	22	0
68031	373.8	37	35	14	7	7
68031	370.7	33	33	19	5	10
68031	*	*	*	*	*	*
68031	370.6	37	33	16	5	9
68031	315.5	3	27	27	33	10
68031	384.6	46	42	8	0	4
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	328.1	8	17	58	8	8
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	375.5	31	44	13	6	6
68031	352.8	16	42	21	16	5
68031	289.3	0	13	27	47	13
68031	352.8	28	25	19	6	22
68031	343.6	31	22	22	6	19
68031	348.0	29	18	29	18	7
68031	*	*	*	*	*	*
68031	352.3	18	9	73	0	0
68031	365.9	23	37	33	2	5
68031	*	*	*	*	*	*
68031	356.0	29	29	21	7	14
68031	*	*	*	*	*	*
68031	296.1	0	10	30	40	20
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	365.4	17	67	8	0	8
68031	*	*	*	*	*	*
68031	330.8	6	29	39	23	3
68031	*	*	*	*	*	*
68031	367.0	32	39	16	7	7
68031	318.9	0	33	33	14	19
68031	324.8	15	8	27	35	15
68031	316.3	4	26	26	33	10
68031	352.3	18	9	73	0	0
68031	348.0	26	24	18	9	24
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	391.9	40	40	14	5	2
68031	438.0	68	21	8	3	0
68031	451.2	67	30	3	0	0
68031	384.5	36	36	23	5	0
68031	414.3	66	23	7	4	0
68031	436.8	71	13	13	4	0
68031	415.7	39	34	19	7	0
68031	407.9	52	34	12	1	0
68031	386.2	44	38	14	3	2
68031	387.6	52	24	16	7	1
68031	373.3	29	33	27	10	2
68031	383.6	31	36	25	7	1
68031	403.4	51	36	9	3	1
68031	*	*	*	*	*	*
68031	385.5	22	36	36	6	0
68031	391.2	50	32	13	0	5
68031	328.9	0	28	52	16	4
68031	*	*	*	*	*	*
68031	390.4	49	31	13	5	3
68031	443.8	73	15	6	3	3
68031	*	*	*	*	*	*
68031	382.0	42	44	10	2	2
68031	382.8	44	37	7	7	6
68031	367.0	16	58	21	5	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	329.0	2	35	37	17	9
68031	299.5	0	23	18	27	32
68031	390.0	45	18	23	9	5
68031	318.7	3	17	49	29	3
68031	372.6	42	26	16	6	9
68031	364.3	29	34	29	0	8
68031	*	*	*	*	*	*
68031	377.5	32	38	18	5	8
68031	394.0	49	30	14	5	3
68031	363.3	24	42	24	9	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	354.1	33	17	33	11	6
68031	*	*	*	*	*	*
68031	394.2	43	27	23	7	0
68031	381.2	41	37	19	0	4
68031	374.8	36	31	21	10	1
68031	375.7	33	47	17	3	0
68031	304.7	0	8	42	42	8
68031	330.2	10	21	36	29	5
68031	389.6	48	33	11	3	5
68031	*	*	*	*	*	*
68031	356.7	25	19	31	21	4
68031	347.4	11	31	31	17	10
68031	335.7	10	26	38	23	3
68031	325.1	0	27	50	15	8
68031	374.0	31	37	17	6	9
68031	360.0	27	33	27	10	2
68031	376.0	37	39	18	1	4
68031	391.6	39	30	24	6	0
68031	*	*	*	*	*	*
68031	375.7	33	47	17	3	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	442.3	69	16	14	2	0
68031	419.5	61	30	5	2	3
68031	397.7	52	22	22	4	0
68031	469.1	68	20	11	1	0
68031	444.2	71	22	4	3	0
68031	427.1	82	11	6	1	0
68031	393.8	53	34	12	1	0
68031	430.4	49	35	11	4	0
68031	428.7	63	27	10	0	0
68031	405.0	49	31	15	5	0
68031	409.7	68	22	8	1	0
68031	412.2	64	27	5	3	1
68031	396.1	41	38	13	7	1
68031	*	*	*	*	*	*
68031	397.8	32	45	19	4	0
68031	461.7	78	10	5	3	4
68031	*	*	*	*	*	*
68031	311.0	0	10	55	25	10
68031	407.8	61	21	10	5	2
68031	406.2	59	23	12	3	2
68031	409.3	66	24	7	1	2
68031	398.4	65	23	7	3	2
68031	466.1	77	15	8	0	0
68031	404.2	39	48	11	2	0
68031	348.7	11	41	31	13	4
68031	*	*	*	*	*	*
68031	417.1	61	24	8	5	2
68031	405.8	66	18	10	3	2
68031	318.4	0	21	43	29	7
68031	433.4	74	18	5	1	2
68031	354.9	12	38	35	15	0
68031	*	*	*	*	*	*
68031	395.7	39	36	14	9	2
68031	378.4	41	35	21	0	3
68031	391.1	46	42	11	1	0
68031	*	*	*	*	*	*
68031	399.6	37	41	17	6	0
68031	378.9	41	37	15	7	0
68031	400.6	51	32	17	0	0
68031	408.3	53	29	13	1	3
68031	318.8	7	12	48	24	10
68031	*	*	*	*	*	*
68031	291.7	0	15	23	38	23
68031	*	*	*	*	*	*
68031	397.4	58	25	8	4	5
68031	*	*	*	*	*	*
68031	380.8	39	39	20	2	0
68031	380.8	39	39	20	2	0
68031	374.9	32	24	26	14	5
68031	311.0	0	10	55	25	10
68031	*	*	*	*	*	*
68031	380.5	29	40	19	9	3
68031	375.1	23	41	24	10	2
68031	412.5	60	24	8	5	3
68031	404.7	40	40	15	5	0
68031	395.1	58	27	12	2	2
68031	387.8	45	41	12	3	0
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	431.6	63	22	14	2	0
68031	399.6	47	37	12	4	1
68031	389.5	44	31	22	2	1
68031	456.0	65	27	7	1	0
68031	419.3	75	18	5	2	0
68031	439.8	70	20	8	2	0
68031	419.9	41	39	17	4	0
68031	416.6	58	30	11	1	0
68031	392.4	48	39	11	2	0
68031	397.4	56	29	12	3	0
68031	390.4	39	33	20	8	0
68031	386.3	32	38	23	7	0
68031	*	*	*	*	*	*
68031	407.5	55	36	6	3	0
68031	401.8	57	26	11	4	2
68031	398.1	53	28	14	2	3
68031	387.1	25	44	24	7	0
68031	328.7	0	31	46	19	4
68031	455.3	76	13	5	3	2
68031	*	*	*	*	*	*
68031	466.0	78	11	11	0	0
68031	336.4	6	37	33	17	7
68031	394.2	32	50	16	2	0
68031	394.1	57	33	7	2	1
68031	*	*	*	*	*	*
68031	398.4	56	30	8	4	3
68031	398.8	47	31	14	3	5
68031	390.9	55	22	17	3	3
68031	370.9	31	40	22	5	1
68031	425.0	50	42	8	0	0
68031	334.6	7	27	43	21	2
68031	382.3	38	45	14	3	0
68031	306.1	0	21	37	28	14
68031	417.6	61	28	8	1	1
68031	394.7	42	29	17	10	2
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	318.3	7	16	36	30	10
68031	*	*	*	*	*	*
68031	364.0	31	33	24	9	3
68031	303.5	0	16	34	42	8
68031	396.4	37	38	20	5	0
68031	394.6	49	34	13	1	3
68031	383.7	46	28	16	6	4
68031	323.6	20	20	10	20	30
68031	396.4	47	34	14	2	3
68031	375.3	35	37	24	3	0
68031	375.3	35	37	24	3	0
68031	394.6	46	30	14	4	6
68031	388.0	48	35	13	3	1
68031	376.2	36	41	17	5	1
68031	399.2	38	38	19	5	0
68031	328.7	0	31	46	19	4
68031	357.2	15	37	28	14	5
68031	359.1	19	34	29	16	2
68031	308.1	0	8	46	31	15
68031	361.6	27	21	26	19	6
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
68031	*	*	*	*	*	*
