District Code	Mean Scale Score	Percentage Advanced	Percentage Proficient	Percentage Basic	Percentage Below Basic	Percentage Far Below Basic
0	294.9	1	14	26	41	18
0	285.9	3	5	18	34	39
0	368.7	23	35	23	16	4
0	317.2	6	22	30	27	15
0	329.5	11	24	28	27	10
0	335.7	14	24	28	22	12
0	339.3	14	26	23	26	11
0	359.7	27	28	31	9	5
0	310.8	0	18	35	29	18
0	361.5	30	26	22	7	15
0	362.8	31	27	26	8	8
0	339.4	15	27	33	11	14
0	325.2	4	27	46	11	13
0	*	*	*	*	*	*
0	348.9	21	28	29	11	10
0	326.8	7	28	28	32	5
0	310.5	8	18	27	40	7
0	333.4	19	22	22	24	12
0	335.1	15	24	23	31	7
0	331.6	17	19	30	31	3
0	350.5	18	31	23	24	4
0	344.7	16	30	33	18	2
0	324.0	12	25	23	29	12
0	321.3	18	19	20	27	17
0	321.5	18	17	20	29	15
0	*	*	*	*	*	*
0	305.8	9	20	22	29	21
0	305.0	6	18	25	34	17
0	328.3	19	22	19	25	15
0	342.3	18	28	29	16	10
0	308.4	9	18	25	29	19
0	302.2	6	17	28	32	19
0	296.2	3	10	26	49	13
0	299.5	3	13	29	38	17
0	296.9	5	15	26	36	19
0	300.6	6	17	26	31	20
0	315.0	8	21	29	27	15
0	298.2	5	12	28	38	17
0	287.1	3	12	25	35	25
0	305.5	4	14	31	37	14
0	300.2	5	16	27	34	18
0	301.5	3	13	29	39	15
0	39.3	0	0	0	0	0
0	38.5	0	0	0	0	0
0	39.4	0	0	0	0	0
0	38.3	0	0	0	0	0
0	39.1	0	0	0	0	0
0	35.2	0	0	0	0	0
0	37.8	0	0	0	0	0
0	36.4	0	0	0	0	0
0	36.5	0	0	0	0	0
0	38.0	0	0	0	0	0
0	35.3	0	0	0	0	0
0	36.1	0	0	0	0	0
0	36.0	0	0	0	0	0
0	36.7	0	0	0	0	0
0	339.3	23	22	29	22	4
0	371.5	27	33	22	17	1
0	379.9	29	34	21	14	1
0	345.5	20	28	28	19	4
0	340.6	22	26	26	17	9
0	385.4	36	29	18	17	1
0	383.5	35	23	17	14	10
0	336.9	21	20	25	13	22
0	341.3	22	23	28	14	13
0	366.8	35	26	14	11	14
0	339.0	15	27	26	16	16
0	334.7	12	30	30	21	8
0	373.6	35	30	20	9	5
0	388.4	37	31	19	11	3
0	405.9	46	27	16	9	2
0	360.2	24	32	27	10	7
0	387.3	47	28	18	5	2
0	399.3	46	27	18	8	1
0	402.5	35	33	19	11	2
0	374.2	27	38	24	7	4
0	381.0	41	31	20	5	2
0	378.9	40	30	22	7	1
0	376.7	27	34	24	12	3
0	368.9	24	34	25	13	3
0	382.4	38	35	19	6	2
0	444.0	59	32	6	2	0
0	365.4	20	36	23	17	4
0	494.3	100	0	0	0	0
0	363.3	30	27	27	9	8
0	327.8	7	26	34	23	9
0	382.2	43	28	20	7	3
0	422.3	51	36	11	2	0
0	*	*	*	*	*	*
0	403.9	48	23	17	8	5
0	342.2	18	31	24	10	16
0	331.6	9	23	42	14	12
0	*	*	*	*	*	*
0	374.7	35	33	25	5	2
0	274.6	0	7	14	43	36
0	427.2	53	29	13	3	3
0	348.0	13	34	30	18	4
0	377.1	38	29	22	7	3
0	298.3	2	11	30	37	19
0	402.0	40	34	17	6	2
0	326.4	6	27	28	29	10
0	326.0	2	21	59	10	8
0	356.5	24	30	28	7	11
0	342.6	16	26	38	15	6
0	351.5	19	31	39	8	3
0	345.3	18	27	31	9	14
0	307.4	1	10	43	23	22
0	*	*	*	*	*	*
0	360.7	27	29	27	10	7
0	297.2	1	13	28	41	17
0	343.2	13	29	33	18	7
0	360.7	31	29	26	10	5
0	300.6	2	14	33	41	11
0	386.2	28	40	21	10	1
0	303.2	0	16	35	39	11
0	347.7	20	27	35	11	8
0	*	*	*	*	*	*
0	332.8	9	26	41	12	12
0	351.5	17	34	36	9	4
0	326.2	8	21	39	19	13
0	329.4	8	23	40	15	13
0	297.1	0	16	28	38	19
0	366.4	32	27	26	9	6
0	288.6	0	8	28	46	17
0	341.7	11	30	31	23	5
0	277.6	0	6	22	50	22
0	355.1	26	28	27	11	7
0	300.6	2	13	32	32	20
0	344.0	20	27	30	11	13
0	287.2	1	9	20	45	25
0	307.6	0	5	53	32	11
0	316.9	1	23	48	11	17
0	293.9	8	13	27	12	41
0	352.4	20	32	35	9	4
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	348.4	18	29	37	11	5
0	304.8	0	5	50	32	14
0	345.1	19	27	31	9	14
0	330.6	11	23	31	23	12
0	321.2	6	23	33	26	12
0	324.7	10	22	28	30	9
0	345.8	15	29	24	24	8
0	349.2	14	32	30	21	4
0	291.2	0	9	29	45	17
0	290.0	0	15	23	31	31
0	331.2	9	24	41	14	12
0	362.0	28	29	29	8	5
0	338.7	12	27	37	14	9
0	319.3	1	20	52	13	14
0	319.0	10	21	28	35	6
0	323.1	5	27	33	33	3
0	347.6	23	26	23	20	8
0	335.5	13	26	25	29	6
0	338.6	13	28	40	17	3
0	360.0	21	32	24	20	3
0	339.9	18	22	33	23	3
0	346.2	24	22	22	23	9
0	333.7	11	29	27	26	7
0	315.7	8	25	24	27	16
0	343.9	23	24	22	25	6
0	307.4	5	17	29	34	15
0	347.2	24	26	24	18	8
0	335.0	12	29	31	18	10
0	312.4	7	19	26	34	14
0	315.1	8	20	28	30	14
0	283.8	0	9	26	43	23
0	298.0	1	11	30	41	17
0	307.8	6	17	30	33	15
0	307.9	9	15	28	34	14
0	310.9	5	21	31	31	13
0	299.9	2	17	28	35	17
0	294.9	5	14	25	34	22
0	294.9	2	8	31	44	15
0	295.2	1	10	30	42	17
0	307.6	6	17	28	34	15
0	36.0	0	0	0	0	0
0	36.3	0	0	0	0	0
0	35.4	0	0	0	0	0
0	35.9	0	0	0	0	0
0	35.9	0	0	0	0	0
0	35.4	0	0	0	0	0
0	36.2	0	0	0	0	0
0	36.0	0	0	0	0	0
0	36.6	0	0	0	0	0
0	39.4	0	0	0	0	0
0	38.5	0	0	0	0	0
0	40.5	0	0	0	0	0
0	39.2	0	0	0	0	0
0	39.2	0	0	0	0	0
0	375.7	28	31	27	14	1
0	356.8	29	27	28	13	1
0	362.5	29	30	26	13	2
0	380.0	26	40	18	13	2
0	384.8	35	31	18	15	1
0	358.0	34	24	27	12	3
0	358.5	30	26	25	10	9
0	393.6	40	23	20	11	6
0	362.0	29	19	28	12	13
0	374.1	31	34	24	9	3
0	353.5	20	38	25	13	5
0	339.7	15	20	36	19	10
0	406.6	47	29	14	8	3
0	384.2	42	31	16	7	5
0	374.0	30	36	23	7	4
0	425.9	55	26	12	6	1
0	416.5	55	26	13	5	1
0	399.9	57	27	13	3	1
0	391.2	47	34	15	3	1
0	419.7	43	33	15	7	2
0	394.2	37	40	17	3	2
0	389.4	32	36	21	9	2
0	386.3	45	32	18	4	1
0	388.1	41	37	17	4	1
0	380.0	28	37	23	10	2
0	442.0	57	33	7	2	0
0	366.6	21	36	23	17	4
0	377.1	38	27	23	6	6
0	334.9	9	30	33	20	8
0	514.6	91	9	0	0	0
0	423.2	56	22	13	5	4
0	*	*	*	*	*	*
0	427.9	54	35	10	2	0
0	385.0	44	29	19	5	2
0	353.7	15	36	30	16	3
0	274.8	0	5	15	45	35
0	437.8	56	34	9	1	1
0	405.4	43	33	15	6	2
0	310.1	4	17	32	30	16
0	381.8	40	32	20	5	2
0	330.2	7	28	28	27	10
0	335.3	4	29	56	7	3
0	348.2	19	26	38	12	5
0	370.2	33	29	23	5	10
0	358.4	24	36	26	7	7
0	342.8	13	30	38	10	9
0	381.6	41	32	22	4	2
0	*	*	*	*	*	*
0	245.8	0	0	0	18	82
0	357.6	25	30	31	8	6
0	346.2	17	30	34	9	10
0	358.7	22	35	32	8	4
0	363.9	27	29	27	7	10
0	361.2	25	33	34	6	2
0	316.9	2	18	48	14	18
0	372.8	33	31	24	7	5
0	*	*	*	*	*	*
0	297.5	1	14	27	40	18
0	364.6	32	31	25	8	4
0	347.0	14	30	31	18	6
0	395.9	33	40	18	8	1
0	307.4	1	18	37	36	9
0	307.4	2	18	35	36	10
0	284.0	0	7	26	47	19
0	294.9	0	12	29	44	15
0	351.9	16	32	28	20	4
0	304.4	3	15	32	31	19
0	360.6	29	29	25	8	10
0	287.5	1	9	20	44	25
0	359.7	29	30	27	9	6
0	309.5	0	12	44	32	12
0	322.7	3	26	46	11	14
0	361.9	28	31	30	7	4
0	310.3	14	18	24	9	35
0	*	*	*	*	*	*
0	335.0	12	24	37	15	11
0	342.9	15	29	35	10	10
0	374.9	38	27	23	7	6
0	299.5	2	12	28	37	21
0	296.8	0	13	30	42	14
0	291.1	1	11	23	34	31
0	370.8	34	30	26	6	4
0	343.5	15	29	36	10	10
0	356.8	24	30	33	9	4
0	363.4	28	29	27	7	10
0	347.1	17	29	34	12	8
0	326.6	3	26	50	10	11
0	307.4	0	10	44	31	15
0	*	*	*	*	*	*
0	335.7	13	24	30	22	11
0	333.3	12	25	29	27	7
0	350.4	16	30	24	22	8
0	360.0	19	33	27	18	4
0	329.7	8	27	33	22	10
0	327.6	8	26	29	32	4
0	320.5	11	21	28	34	5
0	346.8	25	24	20	21	9
0	334.2	16	23	22	33	6
0	355.3	21	30	23	22	4
0	345.1	22	22	30	24	3
0	351.4	20	31	31	16	2
0	329.0	13	26	23	27	11
0	342.7	25	22	20	21	13
0	343.5	25	20	20	24	10
0	*	*	*	*	*	*
0	311.6	10	22	23	27	19
0	347.8	21	28	27	14	10
0	309.2	6	18	30	33	13
0	345.8	27	22	19	20	12
0	323.7	13	23	25	23	15
0	297.6	2	11	31	42	15
0	306.8	7	17	27	31	18
0	301.5	6	16	27	35	17
0	304.8	4	15	32	36	14
0	313.3	9	19	28	29	15
0	324.5	10	24	29	25	11
0	294.4	6	14	26	31	23
0	303.7	4	11	33	37	15
0	298.8	5	12	29	36	17
0	304.0	6	16	28	34	17
0	303.5	3	13	32	37	14
0	34.9	0	0	0	0	0
0	36.1	0	0	0	0	0
0	35.7	0	0	0	0	0
0	35.5	0	0	0	0	0
0	36.7	0	0	0	0	0
0	38.6	0	0	0	0	0
0	37.9	0	0	0	0	0
0	39.0	0	0	0	0	0
0	37.8	0	0	0	0	0
0	38.8	0	0	0	0	0
0	34.9	0	0	0	0	0
0	36.0	0	0	0	0	0
0	35.4	0	0	0	0	0
0	36.1	0	0	0	0	0
0	416.1	62	26	8	2	2
0	446.6	67	22	7	3	1
0	461.4	70	20	7	3	0
0	398.1	46	34	15	3	2
0	422.0	71	20	7	1	0
0	443.1	68	21	8	3	0
0	456.5	59	27	10	4	1
0	410.4	61	28	10	2	0
0	412.7	51	34	12	2	1
0	400.5	55	30	12	3	1
0	411.0	45	32	17	6	1
0	393.3	35	36	20	7	2
0	402.0	51	32	14	3	1
0	469.2	70	24	5	1	1
0	376.6	26	35	21	15	3
0	396.9	53	26	15	4	2
0	441.3	61	30	8	1	0
0	392.5	47	26	19	4	4
0	517.7	95	5	0	0	0
0	441.5	64	19	11	3	3
0	339.4	7	33	38	16	5
0	310.4	2	18	35	33	12
0	395.4	49	30	17	3	1
0	455.3	69	22	8	0	0
0	*	*	*	*	*	*
0	373.9	37	34	21	6	2
0	348.1	17	31	37	7	8
0	339.0	8	17	71	4	0
0	394.8	46	30	14	5	5
0	364.7	29	30	27	10	4
0	425.7	52	31	12	4	1
0	358.1	19	32	30	16	3
0	395.2	50	29	16	4	2
0	341.9	12	30	26	24	8
0	299.1	0	17	27	40	16
0	377.0	41	30	20	7	2
0	310.4	4	17	36	35	9
0	357.5	18	33	29	15	5
0	373.4	35	31	25	6	2
0	379.0	35	30	24	5	7
0	*	*	*	*	*	*
0	387.0	41	30	20	5	4
0	361.7	26	36	29	6	4
0	369.1	31	32	27	7	3
0	319.7	0	33	29	29	10
0	417.6	44	38	13	5	0
0	372.4	35	31	24	6	4
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	390.3	46	29	17	4	5
0	359.2	19	32	27	18	3
0	298.2	0	14	30	42	14
0	335.3	12	24	39	15	11
0	354.8	23	32	31	7	7
0	*	*	*	*	*	*
0	324.7	19	20	25	6	30
0	365.9	32	30	27	7	4
0	*	*	*	*	*	*
0	304.9	3	14	32	32	18
0	370.0	33	31	23	6	7
0	289.2	1	7	28	50	14
0	369.4	33	32	23	7	5
0	300.9	3	19	20	32	25
0	349.4	18	25	27	20	9
0	368.7	24	30	21	19	6
0	372.9	25	33	24	15	3
0	333.8	6	30	37	20	7
0	*	*	*	*	*	*
0	366.2	31	30	27	8	4
0	379.6	36	29	23	5	7
0	351.5	21	28	33	11	7
0	334.2	6	21	62	9	3
0	*	*	*	*	*	*
0	301.9	0	18	29	39	14
0	351.4	19	32	34	7	7
0	385.4	43	30	19	4	3
0	347.1	18	24	28	24	6
0	343.5	32	16	26	26	0
0	340.5	15	15	54	15	0
0	325.1	13	22	26	35	4
0	320.0	20	20	13	30	17
0	367.7	31	25	28	14	3
0	399.8	45	28	21	7	0
0	379.3	33	40	20	3	3
0	352.6	20	33	22	16	9
0	339.1	14	30	26	18	12
0	363.6	39	16	15	23	7
0	315.7	16	9	26	32	18
0	371.0	33	26	31	2	7
0	377.3	45	16	18	10	12
0	297.5	0	17	33	25	25
0	312.8	13	25	13	31	19
0	*	*	*	*	*	*
0	336.5	12	24	36	26	2
0	309.1	2	20	39	28	11
0	311.3	8	17	33	33	8
0	308.0	11	28	6	22	33
0	327.3	10	33	23	21	13
0	299.4	5	9	32	45	9
0	289.4	4	10	27	27	31
0	324.9	0	36	27	36	0
0	304.5	7	19	21	32	21
0	312.6	4	22	30	41	4
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	37.5	0	0	0	0	0
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	36.7	0	0	0	0	0
0	41.1	0	0	0	0	0
0	34.8	0	0	0	0	0
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	38.6	0	0	0	0	0
0	37.1	0	0	0	0	0
0	446.5	71	23	5	1	0
0	415.5	57	35	6	1	1
0	386.8	32	48	19	1	0
0	452.5	68	25	7	1	0
0	443.3	71	21	7	1	0
0	412.7	69	27	4	0	0
0	393.9	47	41	12	0	0
0	434.7	48	35	13	4	0
0	393.2	33	47	19	2	0
0	388.8	30	40	24	6	1
0	379.3	35	42	21	2	0
0	375.8	27	48	22	3	1
0	427.8	50	38	9	3	0
0	375.9	24	40	26	9	1
0	405.4	47	26	18	6	3
0	*	*	*	*	*	*
0	407.3	39	43	15	2	1
0	358.4	16	37	25	18	3
0	366.2	28	30	31	7	4
0	343.8	8	35	39	15	3
0	*	*	*	*	*	*
0	372.6	31	37	27	4	1
0	386.5	38	28	18	10	6
0	312.3	2	18	40	31	9
0	369.6	27	39	27	4	1
0	325.9	5	27	31	29	8
0	334.9	9	29	34	24	4
0	*	*	*	*	*	*
0	423.9	45	45	10	0	0
0	*	*	*	*	*	*
0	364.2	25	35	33	5	2
0	348.9	16	38	28	10	9
0	339.3	8	31	44	12	5
0	337.0	12	22	43	17	6
0	363.8	27	31	27	6	10
0	332.1	2	32	58	3	5
0	329.9	7	20	67	0	7
0	363.3	24	33	31	8	4
0	357.5	22	29	34	7	8
0	346.7	15	29	42	12	3
0	347.4	16	29	41	8	6
0	346.2	14	32	40	11	4
0	352.2	18	31	39	7	4
0	*	*	*	*	*	*
0	368.7	21	38	23	16	2
0	302.8	0	11	41	41	7
0	301.0	1	13	35	41	10
0	305.8	1	17	32	37	14
0	356.1	22	35	34	7	2
0	339.1	11	28	31	22	7
0	306.8	2	16	35	31	16
0	354.0	22	29	32	9	8
0	294.1	1	10	25	47	17
0	349.8	18	31	36	10	5
0	284.5	0	7	27	49	17
0	297.9	0	14	32	41	13
0	336.5	10	28	31	25	6
0	359.9	27	29	32	7	5
0	327.2	8	21	41	19	11
0	341.0	12	29	40	10	8
0	355.3	21	33	36	8	3
0	318.1	12	21	31	10	26
0	305.5	0	11	50	18	21
0	319.8	1	21	55	10	12
0	346.5	17	28	40	12	4
0	357.4	22	29	33	7	8
0	358.3	22	32	36	6	3
0	341.4	11	30	42	11	6
0	*	*	*	*	*	*
0	297.6	0	13	33	41	13
0	336.0	11	26	40	15	8
0	342.4	12	30	30	23	5
0	338.2	7	32	39	18	4
0	329.6	10	23	32	25	11
0	319.1	6	21	32	33	8
0	345.1	12	31	27	24	6
0	343.2	35	6	6	35	18
0	347.7	37	21	5	26	11
0	359.3	32	27	11	23	7
0	381.4	40	17	14	29	0
0	349.1	26	23	31	18	3
0	369.8	20	41	20	16	2
0	355.5	37	20	12	15	17
0	377.8	45	14	18	19	5
0	337.5	13	25	27	21	13
0	329.9	15	21	24	32	9
0	396.3	49	31	7	10	3
0	371.9	26	43	21	9	2
0	362.7	22	37	26	12	3
0	*	*	*	*	*	*
0	332.5	17	21	33	17	13
0	354.0	24	32	24	16	4
0	365.9	29	27	30	14	0
0	366.2	23	47	16	13	2
0	321.2	3	26	41	26	3
0	320.4	5	20	40	30	5
0	303.8	7	7	33	33	20
0	325.2	12	18	38	20	12
0	332.7	16	21	29	23	11
0	324.1	5	23	41	28	3
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	40.5	0	0	0	0	0
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	42.4	0	0	0	0	0
0	41.6	0	0	0	0	0
0	38.5	0	0	0	0	0
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	40.5	0	0	0	0	0
0	43.6	0	0	0	0	0
0	329.7	10	29	30	15	15
0	350.5	18	33	26	17	7
0	354.7	19	30	30	17	3
0	307.6	3	18	35	25	19
0	339.4	13	31	33	15	9
0	362.7	22	33	29	14	2
0	359.0	21	26	25	21	6
0	327.0	7	25	37	15	16
0	336.9	14	28	35	15	8
0	335.4	14	24	37	18	8
0	338.9	14	24	33	18	11
0	347.1	15	31	25	23	5
0	333.2	11	30	30	19	10
0	*	*	*	*	*	*
0	352.7	15	31	35	15	4
0	337.9	14	27	33	17	9
0	*	*	*	*	*	*
0	330.6	14	23	34	13	16
0	325.2	3	36	29	20	13
0	347.1	25	24	19	17	15
0	*	*	*	*	*	*
0	324.3	3	21	50	16	11
0	347.5	16	31	36	12	6
0	282.3	0	0	30	53	16
0	*	*	*	*	*	*
0	325.5	2	30	35	28	6
0	335.7	13	29	33	15	11
0	306.3	0	19	31	36	13
0	344.1	29	13	21	21	17
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	322.3	11	22	30	12	25
0	*	*	*	*	*	*
0	322.4	12	16	35	16	21
0	296.1	0	9	33	46	12
0	317.3	8	19	34	21	18
0	299.7	0	14	41	36	9
0	360.3	25	29	18	25	4
0	316.7	3	21	41	16	19
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	344.3	15	29	37	7	12
0	347.0	23	23	30	13	10
0	332.0	13	26	32	13	16
0	340.9	12	29	39	17	2
0	314.2	0	23	38	35	4
0	325.2	20	20	17	14	29
0	331.7	6	33	28	25	8
0	313.0	12	18	26	12	31
0	287.2	2	14	19	47	19
0	306.2	5	19	29	25	22
0	288.1	0	4	30	50	15
0	*	*	*	*	*	*
0	285.4	8	8	23	8	54
0	*	*	*	*	*	*
0	347.1	17	39	22	17	6
0	322.5	13	20	28	13	26
0	347.1	15	32	23	24	6
0	319.6	6	20	32	32	10
0	310.9	0	21	36	39	4
0	313.8	2	27	29	29	14
0	304.1	1	18	33	37	11
0	336.8	10	27	42	13	8
0	*	*	*	*	*	*
0	332.7	12	26	35	14	14
0	339.0	18	24	32	13	13
0	*	*	*	*	*	*
0	311.9	0	32	26	37	5
0	319.5	0	38	38	8	15
0	357.1	13	38	19	31	0
0	339.8	11	37	32	11	11
0	330.5	20	23	23	33	3
0	380.8	31	34	11	23	0
0	346.1	17	29	43	11	0
0	327.6	9	30	22	35	4
0	289.8	0	26	19	33	22
0	328.7	10	24	33	19	14
0	334.2	22	30	17	13	17
0	313.8	10	35	10	25	20
0	*	*	*	*	*	*
0	323.5	5	47	16	11	21
0	*	*	*	*	*	*
0	311.5	6	25	19	31	19
0	297.4	0	20	20	50	10
0	301.9	0	28	28	22	22
0	305.1	0	28	11	44	17
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	293.5	0	13	44	31	13
0	*	*	*	*	*	*
0	306.6	6	19	25	44	6
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	310.7	5	9	45	41	0
0	333.6	23	14	27	27	9
0	376.7	29	43	14	14	0
0	343.1	7	36	43	7	7
0	339.7	29	29	14	21	7
0	363.4	29	29	14	29	0
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	437.7	61	26	10	2	0
0	407.7	57	28	11	3	2
0	396.8	46	32	16	4	2
0	468.8	75	17	6	2	0
0	455.3	76	17	6	1	0
0	420.8	72	19	7	1	0
