District Code	Mean Scale Score	Percentage Advanced	Percentage Proficient	Percentage Basic	Percentage Below Basic	Percentage Far Below Basic
0	384.2	35	32	20	11	2
0	385.8	33	32	22	11	2
0	355.0	28	27	31	13	2
0	352.0	22	29	28	8	13
0	374.3	31	25	25	15	5
0	358.4	26	24	26	16	9
0	361.1	24	36	27	11	3
0	349.4	15	34	34	15	3
0	326.1	10	22	31	26	11
0	405.3	47	30	13	8	3
0	382.6	40	30	17	7	5
0	424.2	52	27	14	6	1
0	369.9	29	35	24	9	4
0	397.8	56	25	14	4	1
0	414.0	56	25	12	5	1
0	418.8	45	30	16	8	2
0	396.3	38	38	17	4	2
0	387.0	47	31	16	4	2
0	380.0	40	33	22	5	1
0	388.9	33	34	21	10	2
0	374.9	24	39	25	10	2
0	382.1	34	40	19	5	2
0	434.2	53	35	10	3	0
0	365.9	20	36	25	16	4
0	477.3	73	20	2	0	6
0	383.4	42	31	20	5	2
0	374.1	37	28	22	7	6
0	334.9	9	30	33	20	8
0	427.6	53	37	9	1	0
0	*	*	*	*	*	*
0	414.6	54	22	15	6	3
0	371.6	26	40	21	9	3
0	296.2	0	0	41	48	10
0	345.1	8	45	37	5	6
0	369.2	34	28	21	8	9
0	348.4	16	28	41	10	5
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	339.1	14	26	38	12	10
0	379.3	38	33	22	4	2
0	353.5	14	37	30	16	3
0	306.0	3	17	31	32	18
0	442.0	63	24	3	6	4
0	378.0	39	31	21	6	3
0	404.6	44	32	16	7	2
0	328.7	7	28	28	27	10
0	300.7	1	15	27	38	18
0	343.9	14	29	31	18	8
0	362.5	29	32	27	8	4
0	394.0	34	42	15	8	2
0	*	*	*	*	*	*
0	308.1	2	18	34	36	10
0	352.4	21	29	32	11	7
0	343.1	17	28	34	10	10
0	268.6	0	0	8	75	17
0	311.9	2	21	35	31	11
0	367.4	32	28	26	8	7
0	355.6	19	34	36	6	4
0	361.8	29	27	25	9	10
0	315.1	3	25	35	14	23
0	298.1	0	0	53	35	12
0	356.7	18	34	37	8	3
0	331.5	9	20	44	17	9
0	313.7	0	11	60	11	17
0	323.5	3	29	41	10	17
0	*	*	*	*	*	*
0	297.8	10	14	21	14	41
0	363.8	26	34	30	6	4
0	*	*	*	*	*	*
0	298.5	2	16	26	37	19
0	243.3	0	0	0	29	71
0	338.8	15	27	35	10	13
0	372.0	36	26	23	8	7
0	285.1	1	8	26	47	18
0	359.9	27	31	22	9	11
0	*	*	*	*	*	*
0	349.5	15	34	25	20	5
0	300.3	3	14	30	31	21
0	289.9	1	10	23	43	23
0	357.7	27	29	27	10	7
0	348.5	15	30	25	22	8
0	330.6	12	23	29	23	13
0	252.0	0	0	5	41	54
0	331.4	10	26	29	27	8
0	327.7	8	27	32	23	10
0	*	*	*	*	*	*
0	367.3	31	30	26	8	5
0	301.6	2	17	28	35	18
0	357.5	19	35	23	18	5
0	*	*	*	*	*	*
0	360.8	29	26	24	9	11
0	*	*	*	*	*	*
0	356.7	21	32	35	7	4
0	304.2	0	5	52	30	14
0	331.6	5	35	38	8	13
0	339.8	15	27	37	11	10
0	344.4	14	27	40	13	6
0	328.6	9	26	24	34	6
0	318.9	16	18	23	35	8
0	342.2	18	26	28	21	7
0	334.8	14	28	21	31	6
0	350.9	19	31	20	26	5
0	358.7	21	37	27	13	2
0	348.2	28	22	22	25	3
0	334.4	25	18	20	24	12
0	334.1	13	26	23	28	10
0	313.3	7	23	21	29	20
0	*	*	*	*	*	*
0	336.6	20	24	21	22	13
0	337.8	20	24	21	23	12
0	304.4	5	11	39	28	17
0	348.0	23	26	23	15	14
0	312.7	7	19	28	32	14
0	313.9	11	21	24	30	14
0	300.5	4	12	37	32	16
0	310.2	6	21	27	32	15
0	299.7	3	18	28	30	21
0	305.2	5	15	33	31	16
0	33.6	0	0	0	0	0
0	36.1	0	0	0	0	0
0	35.9	0	0	0	0	0
0	34.9	0	0	0	0	0
0	35.0	0	0	0	0	0
0	36.1	0	0	0	0	0
0	35.9	0	0	0	0	0
0	35.6	0	0	0	0	0
0	36.3	0	0	0	0	0
0	39.0	0	0	0	0	0
0	37.8	0	0	0	0	0
0	39.0	0	0	0	0	0
0	38.1	0	0	0	0	0
0	38.5	0	0	0	0	0
0	412.8	60	24	10	4	2
0	441.5	66	23	7	3	1
0	459.4	67	22	9	2	0
0	392.8	42	36	17	5	1
0	420.0	69	21	8	2	0
0	439.6	69	19	8	3	1
0	445.5	56	25	13	5	1
0	399.8	57	27	12	3	1
0	408.6	46	37	13	4	1
0	391.9	49	30	17	3	1
0	409.0	43	32	17	7	1
0	382.9	28	38	24	9	1
0	393.0	42	36	17	3	1
0	456.1	63	26	8	2	0
0	377.7	25	36	22	13	4
0	501.8	80	20	0	0	0
0	397.6	50	29	15	4	1
0	394.4	48	25	18	5	4
0	447.9	66	27	6	2	0
0	*	*	*	*	*	*
0	341.7	10	31	38	15	6
0	435.9	63	19	12	4	3
0	386.2	38	41	15	3	2
0	332.8	0	43	43	0	14
0	371.7	31	31	30	6	2
0	401.5	54	22	13	6	4
0	310.4	2	20	31	34	12
0	389.6	45	32	18	3	2
0	345.0	16	29	38	10	7
0	364.3	18	39	26	13	2
0	474.5	76	24	0	0	0
0	390.0	47	30	16	4	2
0	426.4	55	29	12	3	1
0	333.5	8	29	29	25	9
0	308.8	2	18	33	32	14
0	345.7	16	27	29	20	7
0	370.0	33	33	24	7	3
0	406.4	37	41	16	6	0
0	306.4	3	16	34	36	11
0	337.7	12	26	40	13	9
0	358.3	23	30	32	9	6
0	*	*	*	*	*	*
0	307.7	0	20	36	30	14
0	370.5	33	27	25	8	8
0	361.5	22	35	34	5	4
0	374.9	36	28	24	6	5
0	299.3	0	18	27	27	27
0	365.1	24	34	34	7	1
0	329.3	10	16	44	19	10
0	*	*	*	*	*	*
0	372.4	31	33	29	4	3
0	326.5	18	19	18	12	33
0	307.1	0	26	21	40	13
0	*	*	*	*	*	*
0	387.4	44	26	18	6	5
0	339.0	13	28	38	9	12
0	286.2	0	8	29	46	17
0	368.3	31	31	22	8	9
0	359.6	21	33	22	18	6
0	366.6	32	29	25	9	5
0	303.1	4	14	31	29	22
0	295.8	1	14	26	38	21
0	341.3	17	23	27	21	12
0	364.1	22	30	24	18	6
0	307.0	0	24	26	37	13
0	372.4	26	34	20	15	4
0	333.4	8	28	36	20	7
0	347.8	18	25	39	13	6
0	342.4	15	28	39	11	8
0	375.3	35	30	24	6	4
0	343.9	16	26	27	24	7
0	*	*	*	*	*	*
0	371.8	35	26	23	8	8
0	370.8	30	32	30	5	3
0	321.5	0	32	42	10	16
0	305.9	21	5	16	42	16
0	335.6	7	36	21	36	0
0	361.6	22	28	22	28	0
0	376.3	33	37	15	11	4
0	374.9	29	35	27	8	0
0	379.2	35	23	21	17	4
0	368.6	41	20	20	17	2
0	363.3	23	28	20	26	3
0	366.0	32	22	22	21	4
0	336.4	13	28	21	26	13
0	344.2	22	22	24	30	3
0	366.4	28	28	18	23	5
0	318.4	8	0	75	17	0
0	362.5	23	30	27	14	7
0	308.6	10	20	20	20	30
0	308.9	8	27	25	25	15
0	314.4	8	19	38	27	8
0	297.4	2	15	31	35	17
0	332.5	5	45	20	25	5
0	318.2	8	23	35	23	12
0	40.8	0	0	0	0	0
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	37.3	0	0	0	0	0
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	434.3	62	27	8	2	0
0	406.5	54	37	8	1	1
0	459.3	67	25	8	1	0
0	386.7	35	44	18	3	0
0	412.7	68	27	5	0	0
0	439.4	71	22	6	1	0
0	435.9	52	31	13	3	0
0	394.4	33	46	19	2	0
0	391.1	47	40	12	1	0
0	374.5	31	42	25	2	0
0	388.6	31	38	24	7	1
0	371.1	19	43	28	8	1
0	415.4	44	37	14	5	0
0	371.7	22	49	25	4	1
0	371.5	29	38	28	4	1
0	359.3	16	35	28	17	3
0	*	*	*	*	*	*
0	407.3	39	43	15	3	0
0	345.4	10	35	39	14	2
0	365.7	29	31	29	8	3
0	*	*	*	*	*	*
0	397.6	45	28	20	6	2
0	342.1	16	28	28	19	10
0	338.3	11	27	44	11	7
0	364.0	25	35	33	6	2
0	363.0	28	28	29	8	7
0	336.7	10	24	48	13	6
0	294.9	0	0	38	54	8
0	*	*	*	*	*	*
0	347.7	7	41	50	0	2
0	*	*	*	*	*	*
0	371.3	41	14	5	27	14
0	321.9	4	21	44	22	8
0	334.7	8	30	34	25	4
0	389.2	39	27	20	12	2
0	328.2	5	29	31	28	7
0	367.4	26	39	29	4	1
0	353.7	17	35	37	8	2
0	309.6	2	19	30	36	13
0	339.6	12	29	32	18	9
0	301.7	1	15	33	41	10
0	377.2	28	37	19	13	3
0	315.3	0	20	43	30	7
0	*	*	*	*	*	*
0	315.0	0	25	38	21	17
0	289.5	0	0	36	45	18
0	346.4	13	32	43	7	5
0	353.8	23	27	30	12	8
0	346.0	14	29	40	11	5
0	341.0	13	28	41	11	7
0	343.3	11	29	45	11	4
0	356.1	22	30	33	10	5
0	323.0	5	16	49	21	9
0	337.3	10	28	44	11	8
0	358.2	26	27	31	10	6
0	293.3	3	11	30	17	38
0	350.5	16	33	38	8	5
0	303.2	0	0	58	17	25
0	321.0	1	30	42	7	19
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	302.3	1	19	27	38	15
0	332.2	10	30	27	26	7
0	286.7	0	8	28	49	15
0	351.7	20	32	28	11	9
0	300.9	2	14	32	31	21
0	299.5	2	15	27	40	16
0	348.8	17	32	36	11	5
0	344.9	12	31	28	23	6
0	325.0	9	22	31	24	14
0	340.9	9	32	40	16	3
0	318.3	6	21	31	34	7
0	338.5	12	31	26	25	7
0	257.1	0	0	0	50	50
0	304.5	1	19	30	37	14
0	296.0	0	0	44	39	17
0	333.6	4	35	45	5	10
0	*	*	*	*	*	*
0	343.8	13	29	43	10	5
0	*	*	*	*	*	*
0	355.7	21	31	35	9	4
0	338.5	11	27	43	11	7
0	352.9	23	27	30	11	9
0	331.9	8	22	47	17	7
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	388.5	33	42	8	17	0
0	379.8	33	33	25	0	8
0	*	*	*	*	*	*
0	377.4	45	9	27	9	9
0	*	*	*	*	*	*
0	354.2	13	32	25	23	8
0	395.8	45	27	14	12	2
0	380.8	32	43	17	6	1
0	397.1	42	30	19	5	5
0	322.9	9	27	23	23	18
0	335.9	13	37	17	27	7
0	368.7	29	39	20	12	0
0	328.3	16	16	32	37	0
0	348.8	13	46	18	18	5
0	*	*	*	*	*	*
0	330.5	12	31	22	27	9
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	38.3	0	0	0	0	0
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	43.7	0	0	0	0	0
0	38.7	0	0	0	0	0
0	41.5	0	0	0	0	0
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	42.6	0	0	0	0	0
0	40.3	0	0	0	0	0
0	322.6	7	25	34	20	14
0	340.7	12	33	26	25	4
0	356.3	16	41	22	16	6
0	303.6	3	13	36	31	18
0	340.1	16	26	33	19	6
0	366.7	33	25	23	18	1
0	357.1	23	25	25	21	6
0	333.7	11	29	34	16	11
0	328.6	8	24	34	17	16
0	320.6	6	19	43	19	13
0	323.5	6	23	34	24	14
0	337.3	12	28	28	22	10
0	*	*	*	*	*	*
0	327.7	10	29	24	19	18
0	332.8	8	30	38	12	12
0	353.2	15	30	30	22	4
0	322.6	9	20	33	21	17
0	316.6	4	22	33	30	10
0	342.4	23	25	25	15	12
0	*	*	*	*	*	*
0	300.6	3	9	32	26	29
0	333.4	11	17	46	18	8
0	*	*	*	*	*	*
0	277.2	0	11	9	48	31
0	349.2	15	42	12	27	4
0	*	*	*	*	*	*
0	311.2	1	22	30	37	10
0	315.9	7	17	35	24	16
0	329.3	19	12	38	4	27
0	303.4	7	17	26	15	35
0	310.4	3	20	32	29	16
0	300.6	1	17	26	36	20
0	341.8	13	19	38	25	6
0	296.7	0	14	38	35	13
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	314.4	10	18	27	20	25
0	314.0	4	17	37	30	13
0	*	*	*	*	*	*
0	293.0	0	4	38	19	38
0	332.5	12	8	73	8	0
0	319.5	0	24	43	22	11
0	316.0	2	22	37	15	24
0	341.1	0	56	22	17	6
0	*	*	*	*	*	*
0	317.2	8	12	37	29	14
0	346.8	14	36	43	7	0
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	273.8	0	1	22	57	20
0	311.9	6	15	38	23	17
0	308.3	10	18	23	15	34
0	286.8	0	14	25	28	33
0	306.6	8	18	26	23	25
0	288.4	8	0	25	25	42
0	320.7	6	23	28	30	13
0	318.9	7	16	39	23	14
0	302.6	3	18	25	37	18
0	295.5	2	13	29	42	14
0	329.4	0	50	20	15	15
0	336.7	11	26	47	11	5
0	*	*	*	*	*	*
0	305.6	8	15	27	14	35
0	305.4	2	13	36	20	29
0	321.6	8	16	40	25	11
0	*	*	*	*	*	*
0	324.1	5	17	55	17	6
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	339.3	8	50	8	25	8
0	297.7	7	7	47	27	13
0	297.4	0	19	33	41	7
0	339.1	8	38	25	29	0
0	325.1	7	22	44	26	0
0	280.4	0	14	29	29	29
0	251.6	0	8	8	62	23
0	316.8	8	15	46	15	15
0	310.9	8	15	38	23	15
0	324.9	8	31	38	15	8
0	*	*	*	*	*	*
0	322.3	9	18	36	27	9
0	*	*	*	*	*	*
0	290.3	5	5	41	27	23
0	306.8	0	17	42	33	8
0	294.2	5	15	15	40	25
0	316.9	12	12	41	24	12
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	334.6	8	33	33	25	0
0	352.1	0	67	17	17	0
0	364.2	22	28	28	22	0
0	311.6	0	11	61	11	17
0	358.8	33	33	25	0	8
0	391.5	50	17	8	25	0
0	385.1	45	18	27	0	9
0	347.5	27	18	18	27	9
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	433.6	60	27	9	3	0
0	407.2	55	27	13	5	1
0	466.1	71	21	7	2	0
0	392.4	43	33	18	5	1
0	453.2	78	16	5	1	0
0	423.6	74	18	6	1	0
0	412.7	68	22	7	1	1
0	474.5	71	21	6	2	0
0	427.9	59	32	7	2	1
0	441.5	63	27	8	2	0
0	411.1	67	23	9	1	0
0	416.4	61	30	7	1	0
0	418.8	49	38	11	2	0
0	447.4	60	31	7	1	0
0	405.7	38	38	16	6	1
0	417.6	64	24	9	2	1
