District Code	Mean Scale Score	Percentage Advanced	Percentage Proficient	Percentage Basic	Percentage Below Basic	Percentage Far Below Basic
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	326.9	8	28	29	18	16
0	327.7	17	19	29	18	17
0	291.5	1	10	27	29	33
0	347.4	15	33	26	22	4
0	*	*	*	*	*	*
0	279.7	0	0	32	45	23
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	406.6	47	35	13	3	2
0	437.8	65	19	10	4	2
0	388.4	44	31	18	5	3
0	365.6	25	37	25	13	1
0	354.3	23	29	24	16	8
0	328.6	12	30	24	20	14
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	294.3	6	11	23	18	42
0	325.1	19	18	22	19	23
0	296.6	3	10	26	36	26
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	363.5	24	35	26	10	6
0	388.9	43	22	19	10	7
0	347.9	21	26	29	13	10
0	347.2	13	36	32	17	2
0	332.7	11	27	32	20	10
0	312.7	12	19	25	25	20
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	354.2	21	29	26	14	10
0	348.3	25	20	25	16	15
0	326.0	14	19	29	19	19
0	352.6	18	35	29	16	2
0	338.1	15	27	31	18	9
0	321.9	10	25	29	24	13
0	325.3	6	25	36	21	12
0	314.6	10	18	30	25	17
0	296.8	2	9	31	30	27
0	343.2	12	33	33	19	3
0	324.3	9	23	34	22	12
0	301.7	3	17	32	30	18
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	393.5	39	38	16	5	3
0	424.9	61	19	13	4	3
0	381.0	38	34	18	7	4
0	363.0	27	27	29	16	0
0	356.3	26	21	36	16	1
0	331.7	12	26	38	18	6
0	324.0	6	24	35	20	14
0	315.5	10	18	30	24	18
0	296.8	3	9	30	31	27
0	343.2	12	33	33	19	3
0	324.4	9	23	34	22	12
0	301.6	3	17	32	30	18
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	347.7	12	36	33	13	6
0	328.7	7	27	37	17	13
0	314.8	7	17	36	24	16
0	362.3	23	41	26	8	3
0	305.9	7	7	40	33	13
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	322.5	4	29	29	21	17
0	303.1	9	13	34	23	21
0	287.5	1	8	26	31	35
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	320.3	13	20	20	33	13
0	321.5	5	23	36	21	14
0	315.4	11	17	30	25	17
0	297.3	3	9	30	32	26
0	341.1	11	33	34	19	2
0	323.0	9	23	33	23	13
0	297.4	2	17	28	32	21
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	303.2	0	5	62	14	19
0	316.9	9	20	33	22	16
0	301.2	2	9	37	31	21
0	337.3	19	23	21	35	2
0	331.1	10	25	37	18	10
0	309.9	4	18	38	26	15
0	355.5	21	39	18	8	13
0	306.0	9	15	23	26	27
0	296.5	3	6	38	25	29
0	*	*	*	*	*	*
0	322.4	8	28	20	32	12
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	394.7	40	37	17	5	2
0	421.0	57	21	13	5	3
0	379.8	38	31	21	6	4
0	361.1	23	36	26	14	1
0	344.5	18	27	29	17	8
0	332.5	14	27	26	22	11
0	349.0	16	33	30	13	8
0	366.0	31	25	24	12	7
0	337.5	15	27	33	13	13
0	349.7	11	37	33	19	0
0	324.7	8	27	35	14	16
0	320.6	10	24	29	23	15
0	348.3	17	33	28	12	9
0	347.9	28	20	28	14	11
0	338.1	13	30	35	10	12
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	385.7	37	34	19	6	5
0	431.5	63	20	11	4	3
0	374.3	36	30	20	8	6
0	345.0	16	37	26	16	5
0	351.3	16	42	16	11	16
0	*	*	*	*	*	*
0	378.6	30	41	22	5	2
0	410.9	52	27	15	4	2
0	366.2	29	33	25	10	3
0	365.5	18	53	24	6	0
0	334.8	27	18	27	18	9
0	*	*	*	*	*	*
0	343.5	12	33	32	15	8
0	362.0	29	26	24	13	8
0	338.3	15	26	33	15	10
0	343.8	13	34	32	18	3
0	331.0	11	26	33	20	10
0	315.1	7	22	30	28	14
0	354.1	16	36	34	8	6
0	362.5	24	34	25	12	6
0	336.2	14	23	38	14	10
0	357.4	12	59	18	6	6
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	375.8	29	38	21	7	5
0	392.8	46	23	17	8	6
0	358.7	27	32	23	10	9
0	368.4	31	31	23	14	2
0	341.5	16	31	28	16	10
0	343.8	19	23	32	18	8
0	372.2	26	40	22	7	4
0	393.9	45	23	20	8	5
0	361.6	26	34	21	13	5
0	369.1	32	32	21	16	0
0	347.2	20	18	44	18	0
0	356.6	20	27	47	7	0
0	375.6	29	39	20	9	3
0	386.7	42	23	22	9	4
0	361.8	29	30	25	9	6
0	358.2	16	50	18	14	2
0	332.9	12	29	24	24	12
0	323.3	9	35	22	22	13
0	373.5	26	42	21	6	6
0	380.7	37	25	22	7	9
0	363.7	31	32	19	10	8
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	437.3	66	26	6	2	1
0	493.3	85	10	4	1	0
0	423.6	66	22	9	2	1
0	380.9	37	32	26	5	0
0	326.2	0	27	45	27	0
0	*	*	*	*	*	*
0	408.2	48	36	13	2	1
0	443.4	70	20	7	2	1
0	394.5	47	31	18	3	1
0	364.5	19	50	23	8	0
0	*	*	*	*	*	*
0	*	*	*	*	*	*
0	380.5	32	38	22	6	3
0	403.0	50	23	17	6	4
0	364.3	28	32	25	9	6
0	362.0	19	41	27	12	0
0	347.5	20	27	28	16	9
0	332.9	9	36	25	21	9
0	380.2	32	32	30	3	3
0	430.1	61	21	11	5	3
0	366.2	31	30	28	7	3
0	*	*	*	*	*	*
0	415.2	53	35	10	2	1
0	448.6	70	18	8	2	1
0	397.7	49	31	14	3	2
0	370.4	32	31	22	14	1
0	368.4	30	33	18	14	6
0	330.7	19	25	20	16	20
0	405.4	46	36	12	3	2
0	441.4	69	17	8	3	3
0	390.6	44	33	16	4	3
0	356.5	23	23	37	17	0
0	371.0	36	25	21	14	4
0	312.0	5	26	32	26	11
10371	302.5	0	16	47	11	26
10371	274.6	4	9	21	30	36
10371	289.3	3	8	25	27	37
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	273.9	4	12	17	25	41
10371	288.8	3	8	23	27	38
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	301.4	0	9	55	18	18
10371	276.8	4	0	31	42	23
10371	291.5	2	7	30	26	35
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	309.1	0	27	36	18	18
10371	282.0	3	10	24	34	29
10371	298.2	4	11	30	24	31
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	287.1	0	15	23	23	38
10371	309.1	0	24	35	24	18
10371	302.0	3	13	29	32	23
10371	301.3	0	12	53	12	24
10371	266.2	3	7	20	31	39
10371	287.0	2	6	26	28	38
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	283.8	0	10	20	23	47
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	299.3	0	18	45	0	36
10371	271.6	2	10	23	27	38
10371	283.9	1	6	25	28	40
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	332.5	25	13	0	50	13
10371	315.4	11	14	32	18	25
10371	*	*	*	*	*	*
10371	265.0	0	6	21	36	36
10371	283.3	1	6	25	25	44
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	292.8	9	18	23	18	32
10371	282.9	0	4	26	34	36
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	276.3	6	6	25	25	38
10371	305.1	10	15	10	33	31
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	303.9	10	10	33	19	29
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	310.6	0	18	53	12	18
10371	276.3	4	8	22	31	35
10371	291.6	3	8	27	26	36
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	296.6	7	14	21	29	29
10371	295.2	3	13	23	25	35
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	293.1	2	14	27	16	41
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	266.4	0	4	7	32	57
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	263.1	5	8	15	25	48
10371	268.3	0	1	11	37	51
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	330.4	13	27	27	20	13
10371	*	*	*	*	*	*
10371	263.1	5	8	15	25	48
10371	269.8	0	1	13	35	51
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	249.6	0	7	13	27	53
10371	268.9	0	2	10	37	51
10371	*	*	*	*	*	*
10371	309.1	0	27	36	18	18
10371	268.4	5	3	14	43	35
10371	297.5	4	10	32	20	35
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	287.8	0	12	24	20	44
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	299.3	0	18	45	0	36
10371	268.3	3	8	20	30	39
10371	282.4	1	4	25	29	41
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	302.7	6	11	28	22	33
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	282.3	0	15	30	20	35
10371	287.9	2	10	24	25	40
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	338.3	20	20	40	10	10
10371	*	*	*	*	*	*
10371	318.7	11	16	42	11	21
10371	*	*	*	*	*	*
10371	301.3	0	12	53	12	24
10371	290.5	14	5	18	41	23
10371	297.0	0	5	47	16	32
10371	*	*	*	*	*	*
10371	277.7	2	11	19	33	35
10371	288.5	3	7	23	30	37
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	247.2	0	5	30	10	55
10371	284.3	1	8	22	28	41
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
10371	434.5	70	21	7	1	1
10371	441.2	67	19	8	4	2
10371	386.1	45	24	13	15	4
10371	*	*	*	*	*	*
10371	*	*	*	*	*	*
67967	386.6	34	35	23	6	3
67967	397.2	45	24	21	9	1
67967	*	*	*	*	*	*
67967	350.4	20	40	7	33	0
67967	395.3	39	37	15	5	4
67967	406.6	50	21	18	9	2
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	377.0	29	32	31	7	1
67967	387.0	39	28	24	8	1
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	387.5	35	35	22	5	3
67967	397.8	46	23	21	9	1
67967	*	*	*	*	*	*
67967	344.9	14	43	7	36	0
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	399.9	38	31	23	8	0
67967	*	*	*	*	*	*
67967	486.6	89	11	0	0	0
67967	360.8	19	36	31	12	3
67967	375.6	37	25	21	14	4
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	366.2	29	26	29	14	3
67967	388.5	39	26	21	13	0
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	392.8	36	38	20	4	2
67967	402.4	48	23	21	7	1
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	368.2	23	31	31	12	4
67967	382.3	35	12	35	18	0
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	374.3	22	47	20	8	3
67967	381.7	37	25	25	12	1
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	402.3	46	25	23	4	2
67967	400.6	44	28	23	2	2
67967	415.4	56	29	15	0	0
67967	432.7	66	18	10	6	0
67967	*	*	*	*	*	*
67967	390.8	37	34	21	6	2
67967	399.6	45	25	21	8	1
67967	398.2	41	35	19	3	2
67967	405.5	48	24	21	7	1
67967	*	*	*	*	*	*
67967	355.0	18	45	9	27	0
67967	*	*	*	*	*	*
67967	368.8	25	38	31	0	6
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	344.1	6	41	41	6	6
67967	355.6	36	9	27	18	9
67967	*	*	*	*	*	*
67967	350.4	20	40	7	33	0
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	389.0	36	34	22	6	2
67967	397.0	46	23	21	9	2
67967	*	*	*	*	*	*
67967	344.9	14	43	7	36	0
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	353.2	22	28	28	17	6
67967	373.8	22	44	22	11	0
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	366.8	20	37	29	11	3
67967	378.5	50	11	21	14	4
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	380.0	35	24	29	12	0
67967	401.7	55	10	20	15	0
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	401.4	41	38	17	2	2
67967	408.2	48	26	21	5	1
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	403.9	40	53	7	0	0
67967	406.4	50	17	33	0	0
67967	345.4	9	36	36	12	7
67967	*	*	*	*	*	*
67967	402.1	47	23	21	8	1
67967	350.4	20	40	7	33	0
67967	431.4	58	36	4	2	0
67967	*	*	*	*	*	*
67967	396.2	43	33	22	2	0
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67967	*	*	*	*	*	*
67975	404.9	48	30	15	6	2
67975	441.5	65	22	8	3	2
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	412.1	51	31	13	4	0
67975	458.0	71	14	10	1	3
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	398.4	45	28	17	7	3
67975	428.3	60	28	7	3	1
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	415.7	55	30	10	4	1
67975	448.0	68	21	8	1	1
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	412.1	46	38	15	0	0
67975	441.5	76	24	0	0	0
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	483.4	95	5	0	0	0
67975	528.0	100	0	0	0	0
67975	366.8	26	34	24	14	2
67975	399.0	48	35	11	4	2
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	350.8	7	40	40	13	0
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	377.7	30	36	23	9	2
67975	402.0	43	39	11	4	2
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	426.8	64	26	6	3	2
67975	473.7	80	16	2	1	0
67975	*	*	*	*	*	*
67975	347.9	21	29	29	14	7
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	359.3	13	50	29	4	4
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	386.3	38	28	20	11	3
67975	428.5	58	26	13	0	3
67975	429.3	60	32	6	2	0
67975	457.1	74	17	3	6	0
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	448.8	81	17	2	0	0
67975	447.0	71	17	4	4	4
67975	414.0	53	31	12	4	0
67975	451.1	69	22	6	3	0
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	425.9	60	28	10	1	1
67975	459.5	72	17	7	2	2
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	363.3	14	38	33	14	0
67975	448.1	70	16	11	2	2
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	347.3	18	24	30	18	9
67975	358.2	31	25	25	0	19
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	343.6	9	31	40	17	3
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	342.9	8	31	42	17	3
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	342.9	8	31	42	17	3
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	415.9	56	29	10	4	2
67975	449.3	67	21	9	2	2
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	357.6	19	34	30	13	4
67975	385.3	38	44	9	6	3
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	396.6	50	38	0	13	0
67975	430.1	73	18	9	0	0
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	415.8	50	39	11	0	0
67975	440.4	57	29	14	0	0
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	431.2	66	24	6	2	2
67975	480.2	81	16	1	1	0
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	*	*	*	*	*	*
67975	417.4	57	30	11	1	1
67975	*	*	*	*	*	*
67975	406.3	48	30	13	7	1
67975	*	*	*	*	*	*
67975	441.5	65	22	8	3	2
