"County Code","District Code","School Code","Filler","Test Year","Subgroup ID","Test Type","Total CAASPP Enrollment","Total Tested At Entity Level","Total Tested with Scores","Grade","Test Id","CAASPP Reported Enrollment","Students Tested","Mean Scale Score","Percentage Level 3","Percentage Level 2","Percentage Level 1","Students with Scores"
"37","00000","0000000",,2016,1,"A",3154,2744,2744,3,"3",445,390,"338.6","17","26","57",390
"37","00000","0000000",,2016,1,"A",3154,2745,2745,3,"4",445,392,"330.3","4","23","73",392
"37","00000","0000000",,2016,1,"A",3154,2745,2745,4,"4",428,385,"431.7","4","24","72",385
"37","00000","0000000",,2016,1,"A",3154,2744,2744,4,"3",428,384,"437.0","11","32","57",384
"37","00000","0000000",,2016,1,"A",3154,2745,2745,5,"4",444,376,"531.1","2","24","73",376
"37","00000","0000000",,2016,1,"A",3154,2744,2744,5,"3",444,377,"536.7","8","35","57",377
"37","00000","0000000",,2016,1,"A",3154,2744,2744,6,"3",449,406,"639.0","7","39","53",406
"37","00000","0000000",,2016,1,"A",3154,2745,2745,6,"4",449,406,"631.9","3","24","74",406
"37","00000","0000000",,2016,1,"A",3154,2745,2745,7,"4",471,417,"732.9","5","25","70",417
"37","00000","0000000",,2016,1,"A",3154,2744,2744,7,"3",471,421,"737.6","9","38","53",421
"37","00000","0000000",,2016,1,"A",3154,2744,2744,8,"3",462,415,"841.7","11","47","41",415
"37","00000","0000000",,2016,1,"A",3154,2745,2745,8,"4",462,416,"834.0","5","29","66",416
"37","00000","0000000",,2016,1,"A",3154,2745,2745,11,"4",455,353,"937.1","8","37","55",353
"37","00000","0000000",,2016,1,"A",3154,2744,2744,11,"3",455,351,"942.8","13","51","36",351
"37","00000","0000000",,2016,1,"A",3154,2745,2745,13,"4",3154,2745,"","4","26","69",2745
"37","00000","0000000",,2016,1,"A",3154,2744,2744,13,"3",3154,2744,"","11","38","51",2744
"37","00000","0000000",,2016,3,"A",2148,1870,1870,3,"4",291,255,"330.3","5","22","73",255
"37","00000","0000000",,2016,3,"A",2148,1871,1871,3,"3",291,253,"338.6","19","25","57",253
"37","00000","0000000",,2016,3,"A",2148,1871,1871,4,"3",299,269,"437.3","10","33","57",269
"37","00000","0000000",,2016,3,"A",2148,1870,1870,4,"4",299,271,"432.5","3","27","70",271
"37","00000","0000000",,2016,3,"A",2148,1871,1871,5,"3",289,245,"538.2","9","36","54",245
"37","00000","0000000",,2016,3,"A",2148,1870,1870,5,"4",289,243,"532.8","3","25","72",243
"37","00000","0000000",,2016,3,"A",2148,1870,1870,6,"4",314,287,"631.5","3","23","75",287
"37","00000","0000000",,2016,3,"A",2148,1871,1871,6,"3",314,288,"638.4","7","40","53",288
"37","00000","0000000",,2016,3,"A",2148,1871,1871,7,"3",316,286,"737.2","8","36","56",286
"37","00000","0000000",,2016,3,"A",2148,1870,1870,7,"4",316,283,"733.0","6","24","70",283
"37","00000","0000000",,2016,3,"A",2148,1870,1870,8,"4",315,283,"834.0","5","29","66",283
"37","00000","0000000",,2016,3,"A",2148,1871,1871,8,"3",315,282,"841.2","11","46","43",282
"37","00000","0000000",,2016,3,"A",2148,1870,1870,11,"4",324,248,"936.6","8","36","55",248
"37","00000","0000000",,2016,3,"A",2148,1871,1871,11,"3",324,248,"942.3","13","51","36",248
"37","00000","0000000",,2016,3,"A",2148,1870,1870,13,"4",2148,1870,"","5","27","69",1870
"37","00000","0000000",,2016,3,"A",2148,1871,1871,13,"3",2148,1871,"","11","38","51",1871
"37","00000","0000000",,2016,4,"A",1006,873,873,3,"3",154,137,"338.5","15","28","56",137
"37","00000","0000000",,2016,4,"A",1006,875,875,3,"4",154,137,"330.3","1","23","75",137
"37","00000","0000000",,2016,4,"A",1006,873,873,4,"3",129,115,"436.3","11","30","59",115
"37","00000","0000000",,2016,4,"A",1006,875,875,4,"4",129,114,"429.7","5","16","79",114
"37","00000","0000000",,2016,4,"A",1006,873,873,5,"3",155,132,"533.9","5","33","61",132
"37","00000","0000000",,2016,4,"A",1006,875,875,5,"4",155,133,"528.2","1","23","77",133
"37","00000","0000000",,2016,4,"A",1006,875,875,6,"4",135,119,"633.0","3","26","71",119
"37","00000","0000000",,2016,4,"A",1006,873,873,6,"3",135,118,"640.4","8","39","53",118
"37","00000","0000000",,2016,4,"A",1006,875,875,7,"4",155,134,"732.7","3","28","69",134
"37","00000","0000000",,2016,4,"A",1006,873,873,7,"3",155,135,"738.5","10","43","47",135
"37","00000","0000000",,2016,4,"A",1006,873,873,8,"3",147,133,"842.7","13","50","38",133
"37","00000","0000000",,2016,4,"A",1006,875,875,8,"4",147,133,"834.0","5","29","67",133
"37","00000","0000000",,2016,4,"A",1006,875,875,11,"4",131,105,"938.1","6","40","54",105
"37","00000","0000000",,2016,4,"A",1006,873,873,11,"3",131,103,"944.0","15","50","35",103
"37","00000","0000000",,2016,4,"A",1006,875,875,13,"4",1006,875,"","3","26","71",875
"37","00000","0000000",,2016,4,"A",1006,873,873,13,"3",1006,873,"","11","39","50",873
"37","00000","0000000",,2016,6,"A",2302,1974,1974,3,"4",307,270,"329.1","3","22","75",270
"37","00000","0000000",,2016,6,"A",2302,1976,1976,3,"3",307,268,"336.9","17","22","61",268
"37","00000","0000000",,2016,6,"A",2302,1974,1974,4,"4",299,264,"429.7","3","23","75",264
"37","00000","0000000",,2016,6,"A",2302,1976,1976,4,"3",299,265,"434.7","10","28","62",265
"37","00000","0000000",,2016,6,"A",2302,1976,1976,5,"3",313,258,"534.8","8","32","60",258
"37","00000","0000000",,2016,6,"A",2302,1974,1974,5,"4",313,256,"529.8","2","23","75",256
"37","00000","0000000",,2016,6,"A",2302,1976,1976,6,"3",333,302,"638.0","7","37","56",302
"37","00000","0000000",,2016,6,"A",2302,1974,1974,6,"4",333,301,"630.6","3","22","75",301
"37","00000","0000000",,2016,6,"A",2302,1974,1974,7,"4",323,282,"729.8","3","20","77",282
"37","00000","0000000",,2016,6,"A",2302,1976,1976,7,"3",323,286,"735.0","8","33","59",286
"37","00000","0000000",,2016,6,"A",2302,1976,1976,8,"3",348,307,"840.7","10","46","43",307
"37","00000","0000000",,2016,6,"A",2302,1974,1974,8,"4",348,308,"832.8","4","27","69",308
"37","00000","0000000",,2016,6,"A",2302,1974,1974,11,"4",379,293,"937.1","8","37","55",293
"37","00000","0000000",,2016,6,"A",2302,1976,1976,11,"3",379,290,"942.5","12","51","37",290
"37","00000","0000000",,2016,6,"A",2302,1974,1974,13,"4",2302,1974,"","4","25","71",1974
"37","00000","0000000",,2016,6,"A",2302,1976,1976,13,"3",2302,1976,"","10","36","54",1976
"37","00000","0000000",,2016,7,"A",40,35,35,8,"3",15,14,"827.0","7","36","57",14
"37","00000","0000000",,2016,7,"A",40,34,34,8,"4",15,14,"827.0","0","43","57",14
"37","00000","0000000",,2016,7,"A",40,35,35,13,"3",40,35,"","6","37","57",35
"37","00000","0000000",,2016,7,"A",40,34,34,13,"4",40,34,"","3","24","74",34
"37","00000","0000000",,2016,8,"A",259,247,247,3,"3",12,12,"344.0","33","8","58",12
"37","00000","0000000",,2016,8,"A",259,247,247,3,"4",12,12,"336.5","17","25","58",12
"37","00000","0000000",,2016,8,"A",259,247,247,4,"4",23,22,"437.2","5","27","68",22
"37","00000","0000000",,2016,8,"A",259,247,247,4,"3",23,22,"442.5","14","41","45",22
"37","00000","0000000",,2016,8,"A",259,247,247,5,"3",24,24,"536.4","4","38","58",24
"37","00000","0000000",,2016,8,"A",259,247,247,5,"4",24,24,"530.9","4","21","75",24
"37","00000","0000000",,2016,8,"A",259,247,247,6,"4",37,35,"634.0","3","26","71",35
"37","00000","0000000",,2016,8,"A",259,247,247,6,"3",37,36,"639.4","6","44","50",36
"37","00000","0000000",,2016,8,"A",259,247,247,7,"3",46,46,"736.0","9","28","63",46
"37","00000","0000000",,2016,8,"A",259,247,247,7,"4",46,45,"735.2","2","31","67",45
"37","00000","0000000",,2016,8,"A",259,247,247,8,"3",52,50,"840.1","8","42","50",50
"37","00000","0000000",,2016,8,"A",259,247,247,8,"4",52,50,"832.6","4","30","66",50
"37","00000","0000000",,2016,8,"A",259,247,247,11,"3",65,57,"946.0","9","65","26",57
"37","00000","0000000",,2016,8,"A",259,247,247,11,"4",65,59,"940.4","10","39","51",59
"37","00000","0000000",,2016,8,"A",259,247,247,13,"3",259,247,"","9","43","48",247
"37","00000","0000000",,2016,8,"A",259,247,247,13,"4",259,247,"","6","30","64",247
"37","00000","0000000",,2016,28,"A",12,11,11,13,"4",12,11,"","0","18","82",11
"37","00000","0000000",,2016,28,"A",12,11,11,13,"3",12,11,"","9","45","45",11
"37","00000","0000000",,2016,31,"A",1902,1714,1714,3,"3",261,231,"339.6","19","26","55",231
"37","00000","0000000",,2016,31,"A",1902,1715,1715,3,"4",261,233,"330.8","3","24","73",233
"37","00000","0000000",,2016,31,"A",1902,1714,1714,4,"3",253,234,"440.0","13","36","51",234
"37","00000","0000000",,2016,31,"A",1902,1715,1715,4,"4",253,235,"434.3","5","29","66",235
"37","00000","0000000",,2016,31,"A",1902,1714,1714,5,"3",280,249,"539.4","10","38","52",249
"37","00000","0000000",,2016,31,"A",1902,1715,1715,5,"4",280,249,"532.9","3","27","71",249
"37","00000","0000000",,2016,31,"A",1902,1715,1715,6,"4",282,258,"633.8","2","27","71",258
"37","00000","0000000",,2016,31,"A",1902,1714,1714,6,"3",282,258,"640.8","7","43","50",258
"37","00000","0000000",,2016,31,"A",1902,1714,1714,7,"3",284,261,"740.3","12","40","48",261
"37","00000","0000000",,2016,31,"A",1902,1715,1715,7,"4",284,257,"735.3","6","29","65",257
"37","00000","0000000",,2016,31,"A",1902,1714,1714,8,"3",284,270,"843.1","14","48","38",270
"37","00000","0000000",,2016,31,"A",1902,1715,1715,8,"4",284,270,"835.7","6","31","63",270
"37","00000","0000000",,2016,31,"A",1902,1715,1715,11,"4",258,213,"937.9","8","39","52",213
"37","00000","0000000",,2016,31,"A",1902,1714,1714,11,"3",258,211,"943.4","13","54","33",211
"37","00000","0000000",,2016,31,"A",1902,1714,1714,13,"3",1902,1714,"","13","41","47",1714
"37","00000","0000000",,2016,31,"A",1902,1715,1715,13,"4",1902,1715,"","5","29","66",1715
"37","00000","0000000",,2016,74,"A",233,207,207,3,"3",35,31,"339.3","16","26","58",31
"37","00000","0000000",,2016,74,"A",233,207,207,3,"4",35,31,"332.2","0","29","71",31
"37","00000","0000000",,2016,74,"A",233,207,207,4,"4",22,17,"427.8","6","18","76",17
"37","00000","0000000",,2016,74,"A",233,207,207,4,"3",22,16,"433.1","6","31","63",16
"37","00000","0000000",,2016,74,"A",233,207,207,5,"3",40,34,"529.4","6","18","76",34
"37","00000","0000000",,2016,74,"A",233,207,207,5,"4",40,34,"526.1","0","24","76",34
"37","00000","0000000",,2016,74,"A",233,207,207,6,"4",40,37,"629.3","5","22","73",37
"37","00000","0000000",,2016,74,"A",233,207,207,6,"3",40,37,"637.9","5","41","54",37
"37","00000","0000000",,2016,74,"A",233,207,207,7,"4",33,30,"727.7","3","17","80",30
"37","00000","0000000",,2016,74,"A",233,207,207,7,"3",33,31,"733.2","3","45","52",31
"37","00000","0000000",,2016,74,"A",233,207,207,8,"3",36,35,"839.7","9","37","54",35
"37","00000","0000000",,2016,74,"A",233,207,207,8,"4",36,35,"832.1","0","31","69",35
"37","00000","0000000",,2016,74,"A",233,207,207,11,"4",27,23,"940.1","4","43","52",23
"37","00000","0000000",,2016,74,"A",233,207,207,11,"3",27,23,"945.6","13","57","30",23
"37","00000","0000000",,2016,74,"A",233,207,207,13,"3",233,207,"","8","36","56",207
"37","00000","0000000",,2016,74,"A",233,207,207,13,"4",233,207,"","2","26","71",207
"37","00000","0000000",,2016,75,"A",19,18,18,13,"3",19,18,"","39","44","17",18
"37","00000","0000000",,2016,75,"A",19,17,17,13,"4",19,17,"","12","47","41",17
"37","00000","0000000",,2016,76,"A",162,122,122,3,"3",34,27,"334.5","15","26","59",27
"37","00000","0000000",,2016,76,"A",162,125,125,3,"4",34,27,"329.2","11","26","63",27
"37","00000","0000000",,2016,76,"A",162,125,125,4,"4",23,18,"431.0","11","11","78",18
"37","00000","0000000",,2016,76,"A",162,122,122,4,"3",23,18,"436.8","11","33","56",18
"37","00000","0000000",,2016,76,"A",162,125,125,5,"4",20,14,"534.8","0","36","64",14
"37","00000","0000000",,2016,76,"A",162,122,122,5,"3",20,14,"535.9","0","36","64",14
"37","00000","0000000",,2016,76,"A",162,125,125,6,"4",19,13,"627.5","0","23","77",13
"37","00000","0000000",,2016,76,"A",162,122,122,6,"3",19,12,"641.0","0","50","50",12
"37","00000","0000000",,2016,76,"A",162,122,122,7,"3",19,14,"739.9","14","36","50",14
"37","00000","0000000",,2016,76,"A",162,125,125,7,"4",19,16,"734.8","13","19","69",16
"37","00000","0000000",,2016,76,"A",162,125,125,8,"4",18,13,"829.6","15","8","77",13
"37","00000","0000000",,2016,76,"A",162,122,122,8,"3",18,13,"832.5","8","38","54",13
"37","00000","0000000",,2016,76,"A",162,122,122,11,"3",29,24,"940.0","4","50","46",24
"37","00000","0000000",,2016,76,"A",162,125,125,11,"4",29,24,"936.4","0","42","58",24
"37","00000","0000000",,2016,76,"A",162,122,122,13,"3",162,122,"","8","38","54",122
"37","00000","0000000",,2016,76,"A",162,125,125,13,"4",162,125,"","7","25","68",125
"37","00000","0000000",,2016,77,"A",141,125,125,3,"4",16,15,"318.7","0","7","93",15
"37","00000","0000000",,2016,77,"A",141,125,125,3,"3",16,15,"328.7","0","20","80",15
"37","00000","0000000",,2016,77,"A",141,125,125,4,"3",22,22,"433.5","0","27","73",22
"37","00000","0000000",,2016,77,"A",141,125,125,4,"4",22,21,"430.9","0","14","86",21
"37","00000","0000000",,2016,77,"A",141,125,125,5,"3",16,15,"536.6","0","13","87",15
"37","00000","0000000",,2016,77,"A",141,125,125,5,"4",16,15,"535.5","0","20","80",15
"37","00000","0000000",,2016,77,"A",141,125,125,6,"4",22,20,"631.1","5","35","60",20
"37","00000","0000000",,2016,77,"A",141,125,125,6,"3",22,20,"632.1","0","45","55",20
"37","00000","0000000",,2016,77,"A",141,125,125,7,"4",22,18,"723.8","0","17","83",18
"37","00000","0000000",,2016,77,"A",141,125,125,7,"3",22,18,"732.4","0","44","56",18
"37","00000","0000000",,2016,77,"A",141,125,125,8,"4",16,14,"830.1","0","21","79",14
"37","00000","0000000",,2016,77,"A",141,125,125,8,"3",16,14,"839.6","0","50","50",14
"37","00000","0000000",,2016,77,"A",141,125,125,11,"4",27,22,"932.6","5","32","64",22
"37","00000","0000000",,2016,77,"A",141,125,125,11,"3",27,21,"934.8","10","38","52",21
"37","00000","0000000",,2016,77,"A",141,125,125,13,"4",141,125,"","2","22","77",125
"37","00000","0000000",,2016,77,"A",141,125,125,13,"3",141,125,"","2","34","64",125
"37","00000","0000000",,2016,78,"A",1637,1467,1467,3,"4",216,191,"331.2","4","23","73",191
"37","00000","0000000",,2016,78,"A",1637,1465,1465,3,"3",216,189,"340.3","20","25","54",189
"37","00000","0000000",,2016,78,"A",1637,1467,1467,4,"4",214,201,"433.3","3","29","68",201
"37","00000","0000000",,2016,78,"A",1637,1465,1465,4,"3",214,201,"438.8","10","38","52",201
"37","00000","0000000",,2016,78,"A",1637,1465,1465,5,"3",229,202,"538.0","8","43","49",202
"37","00000","0000000",,2016,78,"A",1637,1467,1467,5,"4",229,201,"531.5","2","26","72",201
"37","00000","0000000",,2016,78,"A",1637,1467,1467,6,"4",246,230,"634.0","2","25","73",230
"37","00000","0000000",,2016,78,"A",1637,1465,1465,6,"3",246,230,"640.4","9","40","50",230
"37","00000","0000000",,2016,78,"A",1637,1465,1465,7,"3",266,245,"740.4","12","39","49",245
"37","00000","0000000",,2016,78,"A",1637,1467,1467,7,"4",266,242,"736.8","7","33","60",242
"37","00000","0000000",,2016,78,"A",1637,1465,1465,8,"3",247,230,"841.6","11","49","40",230
"37","00000","0000000",,2016,78,"A",1637,1467,1467,8,"4",247,230,"834.4","6","30","65",230
"37","00000","0000000",,2016,78,"A",1637,1465,1465,11,"3",219,168,"943.4","13","57","30",168
"37","00000","0000000",,2016,78,"A",1637,1467,1467,11,"4",219,172,"937.0","9","37","55",172
"37","00000","0000000",,2016,78,"A",1637,1465,1465,13,"3",1637,1465,"","12","42","47",1465
"37","00000","0000000",,2016,78,"A",1637,1467,1467,13,"4",1637,1467,"","5","29","67",1467
"37","00000","0000000",,2016,79,"A",17,13,13,13,"4",17,13,"","0","31","69",13
"37","00000","0000000",,2016,79,"A",17,14,14,13,"3",17,14,"","14","29","57",14
"37","00000","0000000",,2016,80,"A",806,672,672,3,"3",111,99,"336.4","14","27","59",99
"37","00000","0000000",,2016,80,"A",806,669,669,3,"4",111,99,"328.9","2","22","76",99
"37","00000","0000000",,2016,80,"A",806,672,672,4,"3",122,104,"436.3","12","25","63",104
"37","00000","0000000",,2016,80,"A",806,669,669,4,"4",122,104,"430.7","4","18","78",104
"37","00000","0000000",,2016,80,"A",806,672,672,5,"3",113,89,"537.0","8","31","61",89
"37","00000","0000000",,2016,80,"A",806,669,669,5,"4",113,89,"531.0","4","18","78",89
"37","00000","0000000",,2016,80,"A",806,669,669,6,"4",104,93,"629.9","3","19","77",93
"37","00000","0000000",,2016,80,"A",806,672,672,6,"3",104,93,"638.1","6","37","57",93
"37","00000","0000000",,2016,80,"A",806,672,672,7,"3",106,89,"734.0","6","34","61",89
"37","00000","0000000",,2016,80,"A",806,669,669,7,"4",106,87,"727.8","1","14","85",87
"37","00000","0000000",,2016,80,"A",806,669,669,8,"4",125,106,"834.0","5","25","70",106
"37","00000","0000000",,2016,80,"A",806,672,672,8,"3",125,105,"843.4","11","52","36",105
"37","00000","0000000",,2016,80,"A",806,669,669,11,"4",125,91,"937.7","8","37","55",91
"37","00000","0000000",,2016,80,"A",806,672,672,11,"3",125,93,"944.1","14","49","37",93
"37","00000","0000000",,2016,80,"A",806,669,669,13,"4",806,669,"","4","22","74",669
"37","00000","0000000",,2016,80,"A",806,672,672,13,"3",806,672,"","10","37","53",672
"37","00000","0000000",,2016,90,"A",472,440,440,3,"4",60,55,"331.4","0","31","69",55
"37","00000","0000000",,2016,90,"A",472,439,439,3,"3",60,55,"338.4","22","20","58",55
"37","00000","0000000",,2016,90,"A",472,439,439,4,"3",52,49,"441.3","10","49","41",49
"37","00000","0000000",,2016,90,"A",472,440,440,4,"4",52,50,"435.4","4","30","66",50
"37","00000","0000000",,2016,90,"A",472,439,439,5,"3",68,63,"536.0","2","48","51",63
"37","00000","0000000",,2016,90,"A",472,440,440,5,"4",68,64,"530.3","3","22","75",64
"37","00000","0000000",,2016,90,"A",472,439,439,6,"3",62,60,"641.8","8","37","55",60
"37","00000","0000000",,2016,90,"A",472,440,440,6,"4",62,59,"635.9","2","24","75",59
"37","00000","0000000",,2016,90,"A",472,440,440,7,"4",77,72,"735.7","6","32","63",72
"37","00000","0000000",,2016,90,"A",472,439,439,7,"3",77,74,"739.6","7","47","46",74
"37","00000","0000000",,2016,90,"A",472,440,440,8,"4",81,79,"836.1","8","32","61",79
"37","00000","0000000",,2016,90,"A",472,439,439,8,"3",81,78,"845.9","14","58","28",78
"37","00000","0000000",,2016,90,"A",472,440,440,11,"4",72,61,"938.5","10","36","54",61
"37","00000","0000000",,2016,90,"A",472,439,439,11,"3",72,60,"944.1","13","55","32",60
"37","00000","0000000",,2016,90,"A",472,439,439,13,"3",472,439,"","11","46","44",439
"37","00000","0000000",,2016,90,"A",472,440,440,13,"4",472,440,"","5","30","66",440
"37","00000","0000000",,2016,91,"A",596,534,534,3,"3",92,80,"341.9","26","25","49",80
"37","00000","0000000",,2016,91,"A",596,534,534,3,"4",92,80,"328.9","3","26","71",80
"37","00000","0000000",,2016,91,"A",596,534,534,4,"4",72,65,"435.0","5","31","65",65
"37","00000","0000000",,2016,91,"A",596,534,534,4,"3",72,65,"441.3","9","38","52",65
"37","00000","0000000",,2016,91,"A",596,534,534,5,"4",77,66,"536.9","5","30","65",66
"37","00000","0000000",,2016,91,"A",596,534,534,5,"3",77,66,"543.2","14","45","41",66
"37","00000","0000000",,2016,91,"A",596,534,534,6,"3",91,85,"641.0","11","47","42",85
"37","00000","0000000",,2016,91,"A",596,534,534,6,"4",91,85,"633.1","4","25","72",85
"37","00000","0000000",,2016,91,"A",596,534,534,7,"3",98,91,"739.2","12","42","46",91
"37","00000","0000000",,2016,91,"A",596,534,534,7,"4",98,91,"732.0","8","22","70",91
"37","00000","0000000",,2016,91,"A",596,534,534,8,"4",80,74,"829.6","4","32","64",74
"37","00000","0000000",,2016,91,"A",596,534,534,8,"3",80,75,"837.0","13","35","52",75
"37","00000","0000000",,2016,91,"A",596,534,534,11,"4",86,73,"940.8","7","47","47",73
"37","00000","0000000",,2016,91,"A",596,534,534,11,"3",86,72,"946.3","21","47","32",72
"37","00000","0000000",,2016,91,"A",596,534,534,13,"4",596,534,"","5","30","65",534
"37","00000","0000000",,2016,91,"A",596,534,534,13,"3",596,534,"","15","40","45",534
"37","00000","0000000",,2016,92,"A",611,526,526,3,"3",96,84,"340.8","17","27","56",84
"37","00000","0000000",,2016,92,"A",611,527,527,3,"4",96,86,"333.9","5","22","73",86
"37","00000","0000000",,2016,92,"A",611,526,526,4,"3",101,89,"437.7","15","30","55",89
"37","00000","0000000",,2016,92,"A",611,527,527,4,"4",101,90,"430.7","1","22","77",90
"37","00000","0000000",,2016,92,"A",611,526,526,5,"3",81,73,"535.5","12","22","66",73
"37","00000","0000000",,2016,92,"A",611,527,527,5,"4",81,73,"529.9","3","23","74",73
"37","00000","0000000",,2016,92,"A",611,526,526,6,"3",82,77,"637.8","9","39","52",77
"37","00000","0000000",,2016,92,"A",611,527,527,6,"4",82,77,"631.5","4","25","71",77
"37","00000","0000000",,2016,92,"A",611,526,526,7,"3",79,66,"737.8","12","33","55",66
"37","00000","0000000",,2016,92,"A",611,527,527,7,"4",79,65,"734.9","6","28","66",65
"37","00000","0000000",,2016,92,"A",611,526,526,8,"3",87,78,"845.2","12","50","38",78
"37","00000","0000000",,2016,92,"A",611,527,527,8,"4",87,78,"836.1","4","29","67",78
"37","00000","0000000",,2016,92,"A",611,526,526,11,"3",85,59,"942.0","10","53","37",59
"37","00000","0000000",,2016,92,"A",611,527,527,11,"4",85,58,"936.6","14","26","60",58
"37","00000","0000000",,2016,92,"A",611,527,527,13,"4",611,527,"","5","25","70",527
"37","00000","0000000",,2016,92,"A",611,526,526,13,"3",611,526,"","13","36","52",526
"37","00000","0000000",,2016,93,"A",611,523,523,3,"3",87,77,"336.1","10","34","56",77
"37","00000","0000000",,2016,93,"A",611,523,523,3,"4",87,77,"329.8","8","17","75",77
"37","00000","0000000",,2016,93,"A",611,523,523,4,"4",89,79,"430.0","3","20","77",79
"37","00000","0000000",,2016,93,"A",611,523,523,4,"3",89,80,"433.1","6","26","68",80
"37","00000","0000000",,2016,93,"A",611,523,523,5,"4",81,64,"529.7","0","20","80",64
"37","00000","0000000",,2016,93,"A",611,523,523,5,"3",81,66,"534.4","3","32","65",66
"37","00000","0000000",,2016,93,"A",611,523,523,6,"3",85,73,"640.6","7","41","52",73
"37","00000","0000000",,2016,93,"A",611,523,523,6,"4",85,73,"633.9","4","27","68",73
"37","00000","0000000",,2016,93,"A",611,523,523,7,"4",98,85,"728.1","0","14","86",85
"37","00000","0000000",,2016,93,"A",611,523,523,7,"3",98,85,"734.8","6","34","60",85
"37","00000","0000000",,2016,93,"A",611,523,523,8,"3",83,72,"842.5","11","49","40",72
"37","00000","0000000",,2016,93,"A",611,523,523,8,"4",83,73,"834.6","1","29","70",73
"37","00000","0000000",,2016,93,"A",611,523,523,11,"3",88,70,"943.2","11","56","33",70
"37","00000","0000000",,2016,93,"A",611,523,523,11,"4",88,72,"937.2","7","42","51",72
"37","00000","0000000",,2016,93,"A",611,523,523,13,"4",611,523,"","3","24","73",523
"37","00000","0000000",,2016,93,"A",611,523,523,13,"3",611,523,"","8","38","54",523
"37","00000","0000000",,2016,94,"A",379,304,304,3,"3",46,39,"334.7","15","26","59",39
"37","00000","0000000",,2016,94,"A",379,304,304,3,"4",46,39,"327.6","3","23","74",39
"37","00000","0000000",,2016,94,"A",379,304,304,4,"4",53,44,"432.0","7","18","75",44
"37","00000","0000000",,2016,94,"A",379,304,304,4,"3",53,44,"436.8","9","23","68",44
"37","00000","0000000",,2016,94,"A",379,304,304,5,"3",54,43,"532.2","7","28","65",43
"37","00000","0000000",,2016,94,"A",379,304,304,5,"4",54,43,"528.0","2","19","79",43
"37","00000","0000000",,2016,94,"A",379,304,304,6,"3",53,44,"639.0","5","43","52",44
"37","00000","0000000",,2016,94,"A",379,304,304,6,"4",53,45,"629.5","0","24","76",45
"37","00000","0000000",,2016,94,"A",379,304,304,7,"3",61,51,"737.3","6","35","59",51
"37","00000","0000000",,2016,94,"A",379,304,304,7,"4",61,51,"732.6","2","29","69",51
"37","00000","0000000",,2016,94,"A",379,304,304,8,"3",56,42,"839.7","7","57","36",42
"37","00000","0000000",,2016,94,"A",379,304,304,8,"4",56,42,"835.1","5","33","62",42
"37","00000","0000000",,2016,94,"A",379,304,304,11,"3",56,41,"943.9","12","49","39",41
"37","00000","0000000",,2016,94,"A",379,304,304,11,"4",56,40,"938.1","3","40","58",40
"37","00000","0000000",,2016,94,"A",379,304,304,13,"4",379,304,"","3","27","70",304
"37","00000","0000000",,2016,94,"A",379,304,304,13,"3",379,304,"","9","37","54",304
"37","00000","0000000",,2016,111,"A",1252,1030,1030,3,"3",184,159,"337.1","16","25","59",159
"37","00000","0000000",,2016,111,"A",1252,1030,1030,3,"4",184,159,"329.5","5","21","74",159
"37","00000","0000000",,2016,111,"A",1252,1030,1030,4,"4",175,150,"427.7","2","16","82",150
"37","00000","0000000",,2016,111,"A",1252,1030,1030,4,"3",175,150,"432.5","7","26","67",150
"37","00000","0000000",,2016,111,"A",1252,1030,1030,5,"4",164,127,"527.7","2","20","79",127
"37","00000","0000000",,2016,111,"A",1252,1030,1030,5,"3",164,128,"531.5","5","30","66",128
"37","00000","0000000",,2016,111,"A",1252,1030,1030,6,"4",167,148,"628.6","4","18","78",148
"37","00000","0000000",,2016,111,"A",1252,1030,1030,6,"3",167,148,"635.7","7","33","59",148
"37","00000","0000000",,2016,111,"A",1252,1030,1030,7,"4",187,160,"729.2","3","19","78",160
"37","00000","0000000",,2016,111,"A",1252,1030,1030,7,"3",187,160,"733.2","4","36","61",160
"37","00000","0000000",,2016,111,"A",1252,1030,1030,8,"4",178,146,"831.0","3","26","71",146
"37","00000","0000000",,2016,111,"A",1252,1030,1030,8,"3",178,145,"839.1","6","47","47",145
"37","00000","0000000",,2016,111,"A",1252,1030,1030,11,"4",197,140,"935.8","6","34","59",140
"37","00000","0000000",,2016,111,"A",1252,1030,1030,11,"3",197,140,"941.8","13","47","40",140
"37","00000","0000000",,2016,111,"A",1252,1030,1030,13,"4",1252,1030,"","4","22","75",1030
"37","00000","0000000",,2016,111,"A",1252,1030,1030,13,"3",1252,1030,"","8","35","57",1030
"37","00000","0000000",,2016,120,"A",14,12,12,13,"4",14,12,"","0","17","83",12
"37","00000","0000000",,2016,121,"A",483,415,415,3,"4",64,55,"328.2","4","18","78",55
"37","00000","0000000",,2016,121,"A",483,417,417,3,"3",64,55,"336.9","13","20","67",55
"37","00000","0000000",,2016,121,"A",483,417,417,4,"3",59,56,"433.8","14","29","57",56
"37","00000","0000000",,2016,121,"A",483,415,415,4,"4",59,55,"429.6","7","22","71",55
"37","00000","0000000",,2016,121,"A",483,417,417,5,"3",83,66,"537.4","9","36","55",66
"37","00000","0000000",,2016,121,"A",483,415,415,5,"4",83,66,"530.9","2","29","70",66
"37","00000","0000000",,2016,121,"A",483,417,417,6,"3",76,67,"633.4","3","28","69",67
